Name,club,overall,player_positions
Yuriy Zhirkov,Dinamo Moscow,78,"LM, LB, LW"
Aiden McGeady,Everton,78,"RM, RW"
Aaron Hunt,VfL Wolfsburg,78,"CAM, CM, LM"
Salomon Armand Magloire Kalou,Hertha BSC,78,"ST, RW"
Christian Gentner,VfB Stuttgart,78,"CM, CDM"
Bafétimbi Gomis,Swansea City,78,ST
Jesús Gámez Duarte,Atlético Madrid,78,RB
Hatem Ben Arfa,Hull City,78,"RM, RW, CAM"
Rolando Jorge Pires da Fonseca,FC Porto,78,CB
Ben Foster,West Bromwich Albion,78,GK
Bradley Guzan,Aston Villa,78,GK
Miguel Pérez Cuesta,Napoli,78,"ST, CAM"
Nicolás Martín Pareja,Sevilla FC,78,CB
Gabriel Alejandro Paletta,Parma,78,CB
Cheik Ismaël Tioté,Newcastle United,78,"CDM, CM"
Moussa Sow,Fenerbahçe SK,78,"LW, ST"
Silvestre Manuel Gonçalves Varela,West Bromwich Albion,78,"LW, RW"
Gonzalo Castro Irizábal,Real Sociedad,78,"LW, RW"
Matías Ariel Fernández Fernández,Fiorentina,78,"CAM, CM, CF"
Ola Toivonen,Stade Rennais FC,78,"ST, CAM"
Manuel Rolando Iturra Urrutia,Granada CF,78,"CDM, CM"
Bryan Ruiz González,Fulham,78,"RW, CAM"
Adelino André Vieira de Freitas,VfL Wolfsburg,78,"RM, LM"
Rodrigo José Lima dos Santos,SL Benfica,78,ST
Adil Rami,Milan,78,CB
Roberto Jiménez Gago,Olympiacos CFP,78,GK
Thiago Neves Augusto,Al Hilal,78,"CAM, LM, RM"
Aleksandar Kolarov,Manchester City,78,LB
Senad Lulić,Lazio,78,"LM, CM, LB"
Juan Manuel Iturbe Arévalo,Roma,77,RW
Clément Grenier,Olympique Lyonnais,77,"CAM, CM"
Shkodran Mustafi,Valencia CF,77,CB
Alvaro Borja Morata Martín,Juventus,77,ST
Matthias Ginter,Borussia Dortmund,77,"CB, CDM, CM"
Sergio Canales Madrazo,Real Sociedad,77,"CAM, LM, RM"
Serge Aurier,Paris Saint-Germain,77,"RB, RM"
Danilo Luiz da Silva,FC Porto,77,RB
Florian Thauvin,Olympique de Marseille,77,"RM, CAM, RW, ST"
Hakan Çalhanoğlu,Bayer 04 Leverkusen,77,"CAM, LM, CF, CM"
Rafael Alexandre Fernandes Ferreira da Silva,SC Braga,77,"LW, CAM, RW"
Jeroen Zoet,PSV,77,GK
Roberto Pereyra,Juventus,77,"CM, CAM, CF"
Mattia Destro,Roma,77,ST
Martín Montoya Torralbo,FC Barcelona,77,"RB, LB"
André Martín Carrillo Díaz,Sporting CP,77,"RW, LW"
Christoph Kramer,Borussia Mönchengladbach,77,"CDM, CM"
David Ospina Ramírez,Arsenal,77,GK
Marko Marin,Fiorentina,77,"CAM, LM"
Emiliano Adrián Insúa Zapata,Rayo Vallecano,77,LB
Joe Allen,Liverpool,77,"CM, CDM"
Rafael Pereira da Silva,Manchester United,77,RB
Grégory Sertic,FC Girondins de Bordeaux,77,"CDM, CM"
Kevin Kampl,FC Red Bull Salzburg,77,"RM, RW, CAM"
Papiss Mison Djilobodji,FC Nantes,77,CB
Josip Drmić,Bayer 04 Leverkusen,77,"ST, LM, RM"
Manuel Agudo Durán,RC Celta,77,"LM, LW"
Aras Özbiliz,Spartak Moscow,77,"RW, RM"
Sebastian Rode,FC Bayern München,77,"CDM, CM"
Jan Oblak,Atlético Madrid,77,GK
Matija Nastasić,Manchester City,77,CB
Eduardo Vargas,Queens Park Rangers,77,"ST, CAM"
Alexandru Iulian Maxim,VfB Stuttgart,77,"CAM, CF"
Bojan Krkíc Pérez,Stoke City,77,"RW, LW, CF"
Esteban Félix Granero Molina,Real Sociedad,77,"CM, CAM, RM"
Ralf Fährmann,FC Schalke 04,77,GK
Andrea Ranocchia,Inter,77,CB
Angelo Obinze Ogbonna,Juventus,77,CB
Yacine Brahimi,FC Porto,77,"LW, RW"
Lewis Harry Holtby,Hamburger SV,77,"CAM, CM, CDM"
Kyle Walker,Tottenham Hotspur,77,RB
Sebastian Jung,VfL Wolfsburg,77,RB
Oğuzhan Özyakup,Beşiktaş JK,77,"CAM, CM"
Joël Andre Job Matip,FC Schalke 04,77,"CB, CDM"
Wissam Ben Yedder,Toulouse Football Club,77,"ST, CF"
Vladimír Darida,SC Freiburg,77,"CM, CDM"
Gastón Exequiel Ramírez Pereyra,Hull City,77,"CAM, RM"
Simón Romerón,Venezuela,77,"ST, CF"
Pirmin Schwegler,TSG 1899 Hoffenheim,77,"CDM, CM"
Imanol Agirretxe Arruti,Real Sociedad,77,ST
Ştefan Daniel Radu,Lazio,77,LB
Itumeleng Khune,Kaizer Chiefs,77,GK
Cristian Daniel Ansaldi,Atlético Madrid,77,LB
Serdar Taşçı,Spartak Moscow,77,CB
Andy Carroll,West Ham United,77,ST
Nicolai Müller,Hamburger SV,77,"RM, ST, LM"
Gregory van der Wiel,Paris Saint-Germain,77,RB
Gylfi Þór Sigurðsson,Swansea City,77,"CAM, LM"
Ivelin Popov,Kuban Krasnodar,77,CAM
Carlos Augusto Zambrano Ochandarte,Eintracht Frankfurt,77,CB
Mikel Balenziaga Oruesagasti,Athletic Club de Bilbao,77,"LB, RB"
Maicon Pereira Roque,FC Porto,77,CB
Víctor Machín Pérez,Sevilla FC,77,"LM, RM"
Nacer Chadli,Tottenham Hotspur,77,"LM, CAM, RM"
Alhassane Bangoura,Rayo Vallecano,77,"RM, CAM, LM"
Micah Richards,Fiorentina,77,RB
Anthony Modeste,TSG 1899 Hoffenheim,77,ST
Nordin Amrabat,Málaga CF,77,LM
Marko Arnautović,Stoke City,77,"LM, RM"
Siem de Jong,Newcastle United,77,"CAM, ST"
Kevin Großkreutz,Borussia Dortmund,77,"RB, LM, LB"
John Ruddy,Norwich City,77,GK
Cristian Eduardo Zapata Valencia,Milan,77,CB
Lucas David Pratto,Vélez Sarsfield,77,ST
Olcay Şahan,Beşiktaş JK,77,"LM, RM"
José Alberto Cañas Ruíz-Herrera,RCD Espanyol,77,"CDM, CM"
Maarten Stekelenburg,AS Monaco,77,GK
Ricardo Alberto Silveira de Carvalho,AS Monaco,77,CB
Seydou Kéita,Roma,77,"CDM, CM"
Sylvain Distin,Everton,77,CB
Philippe Mexès,Milan,77,CB
Florent  Malouda,FC Metz,77,"LM, CAM"
Christopher Veijeany Samba,Dinamo Moscow,77,CB
Stefano Mauri,Lazio,77,"CAM, LM, RM, CM"
Maxwell Scherrer Cabelino Andrade,Paris Saint-Germain,77,LB
Stewart Downing,West Ham United,77,"RM, LM"
Carlos Gurpegi Nausia,Athletic Club de Bilbao,77,"CB, CDM"
Stephan Lichtsteiner,Juventus,77,"RM, RB"
Maximiliano Rubén Rodríguez,Newell's Old Boys,77,LW
Óscar Javier González Marcos,Real Valladolid CF,77,"CAM, LM"
David Navarro Pedrós,Levante UD,77,CB
José Antonio Reyes Calderón,Sevilla FC,77,"RM, LM"
Sergey Ignashevich,PFC CSKA Moscow,77,CB
Jermaine Jones,New England Revolution,77,"CDM, CM"
Hugo Armando Campagnaro,Inter,77,CB
Selçuk İnan,Galatasaray SK,77,CM
Lorik Agim Cana,Lazio,77,CB
Anders Lindegaard,Manchester United,77,GK
Daniel Baier,FC Augsburg,77,CDM
Obafemi Akinwunmi Martins,Seattle Sounders FC,77,ST
Kossi Agassa,Stade de Reims,77,GK
Ruben Filipe Marques Amorim,SL Benfica,77,CM
Germán Gustavo Denis,Atalanta,77,ST
José Ernesto Sosa,Beşiktaş JK,77,"RM, CAM, CF"
Diego Castro Giménez,Getafe CF,77,"LM, RM, CAM"
Lukas Podolski,Arsenal,77,"LM, LW, ST"
Vitorino Hilton da Silva,Montpellier HSC,77,CB
Yoann  Gourcuff,Olympique Lyonnais,77,"CAM, LM"
Francisco Medina Luna,Granada CF,77,"RM, CAM, LM"
Markel Bergara Larrañaga,Real Sociedad,77,"CDM, CM"
Andreas Granqvist,FC Krasnodar,77,CB
Mathieu Flamini,Arsenal,77,"CDM, CM"
Sejad Salihović,TSG 1899 Hoffenheim,77,"CM, CDM, LM, LB"
Lucas Rodrigo Biglia,Lazio,77,CM
Roberto Trashorras Gayoso,Rayo Vallecano,77,"CM, CAM, CDM"
Fabio Quagliarella,Torino,77,ST
Nicolas Lombaerts,Zenit St. Petersburg,77,CB
Jérémy Clément,AS Saint-Étienne,77,CDM
Stéphane Sessègnon,West Bromwich Albion,77,"CAM, CF, RM"
Graziano Pellè,Southampton,77,ST
Marcell Jansen,Hamburger SV,77,"LB, LM"
Adam Johnson,Sunderland,77,"RM, LM"
Jonathan Cícero Moreira,Inter,77,RM
Patrick Helmes,1. FC Köln,77,ST
Emiliano Viviano,Sampdoria,77,GK
Márcio Rafael Ferreira de Souza,FC Bayern München,77,RB
Kenneth Vermeer,Feyenoord,77,GK
José Enrique de la Sánchez Diaz,Liverpool,77,LB
Diego Hernán Váleri,Portland Timbers,77,"CAM, RW"
Luca Cigarini,Atalanta,77,CM
Guilherme Magdalena Siqueira,Atlético Madrid,77,LB
Mevlüt Erdinç,AS Saint-Étienne,77,ST
Pontus Wernbloom,PFC CSKA Moscow,77,CDM
Marcus Berg,Panathinaikos FC,77,"ST, CF"
Augusto Matías Fernández,RC Celta,77,CM
Manuel Marouan da Costa Trinidade,Sivasspor,77,"CB, CDM"
Benoît Trémoulinas,Sevilla FC,77,LB
Rafael da Silva Francisco,Al Shabab,77,"LM, CAM, RM"
Milan Biševac,Olympique Lyonnais,77,CB
Pablo Daniel Osvaldo,Inter,77,ST
Didier Ya Konan,Al Ittihad,77,"ST, RM"
Guilherme Alvim Marinato,Lokomotiv Moscow,77,GK
Luiz Adriano de Souza da Silva,Shakhtar Donetsk,77,ST
Maximiliano Pereira,SL Benfica,77,RB
Marco Parolo,Lazio,77,"CM, CDM"
Claudio Ariel Yacob,West Bromwich Albion,77,"CDM, CM"
Emanuele Giaccherini,Sunderland,77,"LM, CM"
岡崎 慎司,1. FSV Mainz 05,77,"ST, RM"
Santana La Cruz,Paraguay,77,"ST, CF"
Juande Aranguren,Venezuela,77,"LM, CAM"
Domenico Berardi,Sassuolo,76,"RW, ST"
Mauro Emanuel Icardi Rivero,Inter,76,ST
Gustavo Lucas Domingues Piazon,Eintracht Frankfurt,76,"LW, LM"
Mattia De Sciglio,Milan,76,"RB, LB"
Mattia Perin,Genoa,76,GK
Layvin Kurzawa,AS Monaco,76,LB
Luiz Frello Filho Jorge,Napoli,76,"CDM, CM"
Balde Diao Keita,Lazio,76,"LW, RW"
Marco van Ginkel,Milan,76,CM
Fernando Lucas Martins,Shakhtar Donetsk,76,"CDM, CM"
Thorgan Hazard,Borussia Mönchengladbach,76,"CAM, LM"
Matheus Dória Macedo,Olympique de Marseille,76,CB
Mohamed  Salah Ghaly,Chelsea,76,RM
Idrissa Gana Gueye,LOSC Lille,76,"CDM, CM"
Mário Figueira Fernandes,PFC CSKA Moscow,76,RB
Granit Xhaka,Borussia Mönchengladbach,76,"CM, CAM"
Lucas Digne,Paris Saint-Germain,76,LB
Jesé Rodríguez Ruíz,Real Madrid,76,"LM, RM, ST"
Armindo Tué Na Bangna,Galatasaray SK,76,"LW, RW"
Bruno Miguel Borges Fernandes,Udinese,76,"CAM, CM, CF, LW"
Gerónimo Rulli,Real Sociedad,76,GK
Nikola Maksimović,Torino,76,"CB, RM"
Jonathan dos Santos Ramírez,Villarreal CF,76,"CM, CDM"
Caner Erkin,Fenerbahçe SK,76,"LB, LM"
Jack Rodwell,Sunderland,76,CM
Adem Ljajić,Roma,76,"LW, RW, CF"
Steven Caulker,Queens Park Rangers,76,CB
Alper Potuk,Fenerbahçe SK,76,"CAM, LM, CM"
Johannes Geis,1. FSV Mainz 05,76,CDM
Alessandro  Florenzi,Roma,76,"RW, LW, CM"
Rubén Pardo Gutiérrez,Real Sociedad,76,CM
Samuel Umtiti,Olympique Lyonnais,76,"CB, LB"
Alejandro Darío Gómez,Atalanta,76,LM
Mapou Yanga-M'Biwa,Roma,76,"CB, RB"
구자철 具滋哲,1. FSV Mainz 05,76,"CAM, CDM, LM"
Leroy Fer,Queens Park Rangers,76,"CM, CDM"
Chris Smalling,Manchester United,76,"CB, RB"
Álvaro Domínguez Soto,Borussia Mönchengladbach,76,"CB, LB"
Léonard Kweuke,Çaykur Rizespor,76,ST
Rômulo  Souza Orestes Caldeira,Juventus,76,"CM, RB"
Norberto Murara Neto,Fiorentina,76,GK
Marco Höger,FC Schalke 04,76,"CDM, RB, CM"
Marc Bartra Aregall,FC Barcelona,76,"CB, RB"
Jordy Clasie,Feyenoord,76,CM
손흥민 孙兴慜,Bayer 04 Leverkusen,76,"LW, ST, RM, CF"
Christian Atsu,Everton,76,"LW, CAM, RW"
Andrés Eduardo Fernández Moreno,FC Porto,76,GK
Jean-Eric Maxim Choupo-Moting,FC Schalke 04,76,"LM, ST, LW"
Sebastian Giovinco,Juventus,76,CF
Romain Alessandrini,Olympique de Marseille,76,"LM, LW"
Ádám Szalai,TSG 1899 Hoffenheim,76,ST
Mubarak Wakaso,Celtic,76,"LM, RM"
Thomas Heurtaux,Udinese,76,"CB, RB"
Admir Mehmedi,SC Freiburg,76,"CF, ST"
Éderzito António Macedo Lopes,SC Braga,76,ST
Iago Aspas Juncal,Sevilla FC,76,"ST, CF"
Kostas Manolas,Roma,76,CB
Patrick Herrmann,Borussia Mönchengladbach,76,RM
Benjamin Stambouli,Tottenham Hotspur,76,"CDM, CB"
Bibars Natkho,PFC CSKA Moscow,76,"CDM, CM"
Vincent Paté Aboubakar,FC Porto,76,ST
Anthony Lopes,Olympique Lyonnais,76,GK
Carlos Henrique Venancio Casimiro,FC Porto,76,"CDM, CM"
Cédric Ricardo Alves Soares,Sporting CP,76,RB
Vlad Chiricheş,Tottenham Hotspur,76,CB
Héctor Miguel Herrera López,FC Porto,76,"CM, CDM"
Sinan Bolat,Galatasaray SK,76,GK
Diego Ángel Capel Trinidad,Sporting CP,76,"LW, RW"
Veli Kavlak,Beşiktaş JK,76,"CDM, CM"
Stefan Aigner,Eintracht Frankfurt,76,"RM, ST"
Fabian Lustenberger,Hertha BSC,76,"CB, CDM"
Jonathan  de Guzmán,Napoli,76,"CAM, CM"
Martin Harnik,VfB Stuttgart,76,"RM, RW, ST, LM"
Kamil Grosicki,Stade Rennais FC,76,"RW, LW"
Xavier Torres Buigues,Real Betis,76,"CDM, CM"
Youssouf Chafiq Mulumbu Ngangu,West Bromwich Albion,76,"CDM, CM"
Ibrahima Traoré,Borussia Mönchengladbach,76,LM
Roman Neustädter,FC Schalke 04,76,CDM
Christian Träsch,VfL Wolfsburg,76,"RB, CDM"
Brown Ideye Aide,West Bromwich Albion,76,ST
Bruno Écuélé Manga,Cardiff City,76,CB
Bas Dost,VfL Wolfsburg,76,ST
Daniel Filipe Martins Carriço,Sevilla FC,76,"CDM, CB"
Tony Jantschke,Borussia Mönchengladbach,76,"CB, RB"
Fredy Henkyer Montero Muñoz,Sporting CP,76,ST
Luís Miguel Afonso Fernandes,SL Benfica,76,"CAM, RM"
Philipp Wollscheid,1. FSV Mainz 05,76,CB
Milan Badelj,Fiorentina,76,"CM, CDM"
Ersan Adem Gülüm,Beşiktaş JK,76,"CB, LB"
Mauro Matías Zárate,West Ham United,76,"ST, CAM"
Dennis Aogo,FC Schalke 04,76,"LB, CDM, LM"
Darron  Gibson,Everton,76,"CM, CDM"
Steven Defour,RSC Anderlecht,76,"CM, CDM"
Eljero Elia,SV Werder Bremen,76,"RM, LM, LW, RW"
Przemysław Tytoń,Elche CF,76,GK
Vitorino Gabriel  Pacheco Antunes,Málaga CF,76,LB
Maurício dos Santos Nascimento,Sporting CP,76,CB
Mauricio Aníbal Isla Isla,Queens Park Rangers,76,"RM, RWB"
Matías Ezequiel Suárez,RSC Anderlecht,76,"ST, LW"
Cheick Tidiane Diabaté,FC Girondins de Bordeaux,76,ST
Sebastian Rudy,TSG 1899 Hoffenheim,76,"CM, CDM"
Sílvio Manuel Azevedo Ferreira Sá Pereira,SL Benfica,76,"RB, LB"
Ludovic Lamine Sané,FC Girondins de Bordeaux,76,"CB, CDM"
Adrián San Miguel del Castillo,West Ham United,76,GK
Daniel Caligiuri,VfL Wolfsburg,76,"LM, RM"
Steven Fletcher,Sunderland,76,ST
Roman Shishkin,Lokomotiv Moscow,76,"RB, CDM"
José Andrés Guardado Hernández,PSV,76,"CM, LW, LB"
Alberto  Bueno Calvo,Rayo Vallecano,76,"CAM, ST"
Henrique Adriano Buss,Napoli,76,"CB, CDM, RB"
Dmitriy Tarasov,Lokomotiv Moscow,76,"CDM, CM"
Allan-Roméo Nyom,Granada CF,76,RB
Gary Alexis Medel Soto,Inter,76,"CDM, CM"
Francisco Portillo Soler,Málaga CF,76,"RM, CAM, CM"
Josip Iličić,Fiorentina,76,"CF, CAM, RW"
Mark Schwarzer,Chelsea,76,GK
Eliseu Pereira dos Santos,SL Benfica,76,"LB, LM"
Scott Parker,Fulham,76,"CDM, CM"
Rickie Lambert,Liverpool,76,ST
Dirk Kuijt,Fenerbahçe SK,76,"RW, CF, RM, RWB"
Nick Rimando,Real Salt Lake,76,GK
Alan Osório da Costa Silva,SC Braga,76,"RW, CM"
Walter Adrián Samuel Luján,FC Basel 1893,76,CB
Roque Luis Santa Cruz Cantero,Málaga CF,76,ST
Rafael Márquez Álvarez,Hellas Verona,76,CB
Andreas Ivanschitz,Levante UD,76,"LM, CAM"
Jonas Olsson,West Bromwich Albion,76,CB
Raphael Schäfer,1. FC Nürnberg,76,GK
Kevin Kuranyi,Dinamo Moscow,76,ST
Johnny Heitinga,Hertha BSC,76,CB
Florent Balmont,LOSC Lille,76,CM
Tranquillo Barnetta,FC Schalke 04,76,"LM, CAM, RM"
Cristian Daniel Ledesma,Lazio,76,"CDM, CM"
Fernando Navarro i Corbacho,Sevilla FC,76,"LB, CB"
Jaime Andrés Valdés Zapata,Colo-Colo,76,CM
Artur Boruc,Southampton,76,GK
Tom Starke,FC Bayern München,76,GK
Alexander Kerzhakov,Zenit St. Petersburg,76,ST
Jonatan Soriano Casas,FC Red Bull Salzburg,76,ST
Alexander Meier,Eintracht Frankfurt,76,"CAM, ST, CM"
Nelson Antonio Haedo Valdez,Eintracht Frankfurt,76,"ST, CF"
Arouna Koné,Everton,76,ST
Sulley Ali Muntari,Milan,76,"CDM, CM"
Artur Guilherme Moraes Gusmão,SL Benfica,76,GK
Sergio García de la Fuente,RCD Espanyol,76,"ST, CAM"
Giampaolo Pazzini,Milan,76,ST
Glen Johnson,Liverpool,76,"RB, LB"
Robert Huth,Stoke City,76,CB
Antonio Amaya Carazo,Rayo Vallecano,76,CB
Blerim Džemaili,Galatasaray SK,76,"CM, CDM"
Alejandro Damián Domínguez,Olympiacos CFP,76,"CAM, CF, ST, CM"
Pierre Achille Webó Kouamo,Fenerbahçe SK,76,ST
Agustín Ignacio Orión,Boca Juniors,76,GK
Andriy Pyatov,Shakhtar Donetsk,76,GK
Gökhan Gönül,Fenerbahçe SK,76,RB
Roberto Román Triguero,Rayo Vallecano,76,"RB, LB"
Roberto Fernández Alvarellos,Granada CF,76,GK
Andriy Dikan,FC Krasnodar,76,GK
Vladimir Gabulov,Dinamo Moscow,76,GK
Vyacheslav Malafeev,Zenit St. Petersburg,76,GK
Aleksandr Anyukov,Zenit St. Petersburg,76,RB
Christian Maggio,Napoli,76,"RB, RM"
Jaroslav Drobný,Hamburger SV,76,GK
Henri Bedimo Nsamè,Olympique Lyonnais,76,LB
Steven Davis,Southampton,76,"RM, CM"
Tomáš Sivok,Beşiktaş JK,76,CB
Mohamed Lamine Sissoko Gillan,Levante UD,76,"CDM, CM"
Niko Kranjčar,Queens Park Rangers,76,"LM, CAM"
Ibrahim Afellay,Olympiacos CFP,76,"LM, CAM, LW"
Oribe Peralta Morones,Club América,76,ST
Leon Osman,Everton,76,"CM, CAM"
David Ángel Abraham,TSG 1899 Hoffenheim,76,CB
Steven Naismith,Everton,76,"ST, RM, CAM"
Vassiriki Abou Diaby,Arsenal,76,"CM, CDM"
Matt Jarvis,West Ham United,76,"LM, RM"
Charles Dias De Oliveira,RC Celta,76,ST
Adriano Correia Claro,FC Barcelona,76,"LB, RB, CB"
Juan Valera Espín,Getafe CF,76,RB
Didier Digard,OGC Nice,76,CDM
Fernando Rubén Gago,Boca Juniors,76,CM
Alan Kasaev,Lokomotiv Moscow,76,LM
Juan Manuel Vargas Risco,Fiorentina,76,"LM, LB"
Federico Fernando Higuaín,Columbus Crew SC,76,"CAM, CF"
Jardel Nivaldo Vieira,SL Benfica,76,CB
Stephen  Ireland,Stoke City,76,"CAM, CM"
Lasse Schøne,Ajax,76,"RW, CM, LW"
Carlos Martínez Díaz,Real Sociedad,76,RB
Niklas Moisander,Ajax,76,CB
Ignacio Piatti,Montreal Impact,76,"LM, CAM"
Felipe Augusto Santana,FC Schalke 04,76,CB
Weligton Róbson Pena de Oliveira,Málaga CF,76,CB
Ignacio Monreal Eraso,Arsenal,76,LB
Papiss Demba Cissé,Newcastle United,76,ST
Papa Kouli Diop,Levante UD,76,"CDM, CM"
Moustapha Bayal Sall,AS Saint-Étienne,76,CB
Ricardo Jorge Novo Nunes,FC Porto,76,GK
Carlos Sánchez,Aston Villa,76,"CDM, CM"
Mohammed Abdellaoue,VfB Stuttgart,76,ST
Christian Fernando Noboa Tello,Dinamo Moscow,76,"CDM, CAM"
Francisco Wanderson do Carmo Carneiro,FC Krasnodar,76,ST
Osvaldo Alonso Moreno,Seattle Sounders FC,76,"CDM, CM"
Nasser Ali Al Shamrani,Al Hilal,76,ST
Danijel Subašić,AS Monaco,76,GK
長友 佑都,Inter,76,LM
Marko Dević,Rubin Kazan,76,ST
Nestor Veldevés,Paraguay,76,"ST, CF"
Hernane Vidal de Souza,Al Nassr,76,ST
Pablo Pérez,Málaga CF,76,"CM, CAM"
Adnan Januzaj,Manchester United,75,"LM, RM, CAM"
Maximilian Meyer,FC Schalke 04,75,"CAM, LM"
Luke Shaw,Manchester United,75,LB
Mateo Kovačić,Inter,75,CM
Ángel Correa,San Lorenzo de Almagro,75,"CAM, ST"
Divock Origi,LOSC Lille,75,"LW, CF"
Filip Đuričić,1. FSV Mainz 05,75,"CAM, LW"
Sergio Roberto Carnicer,FC Barcelona,75,"CM, CDM"
Viktor Fischer,Ajax,75,LW
Jean-Paul Boëtius,Feyenoord,75,LW
Izet Hajrović,SV Werder Bremen,75,RM
Rômulo Borges Monteiro,Spartak Moscow,75,"CDM, CM"
Adam Maher,PSV,75,"CAM, CM"
Simone Zaza,Sassuolo,75,ST
Michy Batshuayi Tunga,Olympique de Marseille,75,ST
Joel Nathaniel Campbell Samuels,Arsenal,75,"RM, LM"
Fabian Schär,FC Basel 1893,75,CB
André Filipe Tavares Gomes,Valencia CF,75,"CM, CDM"
Maxime Lestienne,Genoa,75,LW
Jano Ananidze,Spartak Moscow,75,"CAM, LM"
Hugo Mallo Novegil,RC Celta,75,RB
Manolo Gabbiadini,Sampdoria,75,"CAM, CF"
Ahmed Musa,PFC CSKA Moscow,75,"ST, LM"
Davy Klaassen,Ajax,75,"CAM, CM"
Maximilian Arnold,VfL Wolfsburg,75,"CAM, LM, CM"
Éder Fabián Álvarez Balanta,River Plate,75,CB
Fabian Delph,Aston Villa,75,"CM, CDM"
Alberto Paloschi,Chievo Verona,75,ST
Marlos Romero Bonfim,Shakhtar Donetsk,75,"CAM, LW"
Aleksandar Dragović,Austria,75,"CB, CDM"
Nathaniel Edwin Clyne,Southampton,75,"RB, LB"
Saphir Sliti Taïder,Sassuolo,75,"CM, CDM"
Bruno Martins Indi,FC Porto,75,"CB, LB"
Faouzi Ghoulam,Napoli,75,LB
Ogenyi Eddy Onazi,Lazio,75,CM
Robin Knoche,VfL Wolfsburg,75,CB
Leonardo Bittencourt,Hannover 96,75,"LM, RM"
Valère Germain,AS Monaco,75,"ST, RW"
Segundo Víctor Ibarbo Guerrero,Cagliari,75,"ST, RW"
Miloš Jojić,Borussia Dortmund,75,"CM, CAM, LM"
Fraser Forster,Southampton,75,GK
Perparim Hetemaj,Chievo Verona,75,"CM, CAM"
Felipe Salvador Caicedo Corozo,RCD Espanyol,75,ST
Tomáš  Necid,PEC Zwolle,75,ST
Moussa Sissoko,Newcastle United,75,"RM, CM"
Jean-Armel Kana-Biyik,Stade Rennais FC,75,CB
Yoel Rodríguez Oterino,Valencia CF,75,GK
Franck Tabanou,AS Saint-Étienne,75,"LM, LB"
Gueïda Fofana,Olympique Lyonnais,75,"CM, CDM, RB, CB"
Alex McCarthy,Queens Park Rangers,75,GK
Luuk de Jong,PSV,75,"ST, CAM"
Sébastien Corchia,LOSC Lille,75,"RB, RM"
Wahbi Khazri,FC Girondins de Bordeaux,75,"LM, LW"
Ioannis Fetfatzidis,Genoa,75,"RW, LW, CF"
Jonathan Viera Ramos,Standard de Liège,75,"CAM, LM, RM"
André Renato Soares Martins,Sporting CP,75,"CM, CAM"
Geoffrey Kondogbia,AS Monaco,75,"CDM, CM"
Luís Carlos Novo Neto,Zenit St. Petersburg,75,CB
Lucas Ocampos,AS Monaco,75,"RW, LW"
Joël Veltman,Ajax,75,CB
Camilo Andrés Vargas Gil,Independiente Santa Fe,75,GK
Zdravko Kuzmanović,Inter,75,"CDM, CM"
Jay Rodriguez,Southampton,75,"LM, ST"
Victor Moses,Stoke City,75,"RM, RW, LW"
Thomas Kraft,Hertha BSC,75,GK
Håvard Nordtveit,Borussia Mönchengladbach,75,CDM
Yohan Mollo,AS Saint-Étienne,75,"LW, LM"
Fabiano Ribeiro de Freitas,FC Porto,75,GK
Fabio Borini,Liverpool,75,"ST, LM"
Franco Matías Di Santo,SV Werder Bremen,75,ST
Filip Đorđević,Lazio,75,ST
Jefferson Moreira Nascimento,Sporting CP,75,LB
Daryl Janmaat,Newcastle United,75,RB
Douglas Franco Teixeira,Dinamo Moscow,75,CB
Marco Sau,Cagliari,75,"CF, ST, LW"
Victor Wanyama,Southampton,75,"CDM, CM"
Daniel João Santos Candeias,1. FC Nürnberg,75,"LM, RM, LW"
Fausto Rossi,Córdoba CF,75,"CDM, CM"
Alexandre Luiz Reame,Kuban Krasnodar,75,CB
Luciano Narsingh,PSV,75,RW
Martin Braithwaite,Toulouse Football Club,75,ST
Juan Domínguez Lamas,Deportivo de La Coruña,75,"CM, CDM, CAM"
Tomás Pina Isla,Villarreal CF,75,"CM, CDM"
Francisco Montañés Claverías,RCD Espanyol,75,"LM, RM, CAM"
Aïssa Mandi,Stade de Reims,75,"RB, CB"
Virgil van Dijk,Celtic,75,CB
El-Hadji Baye Oumar Niasse,Lokomotiv Moscow,75,"ST, CF, RW"
Nabil Ghilas,Córdoba CF,75,"ST, RW"
Víctor Rodríguez Romero,Elche CF,75,"CAM, RM, LM"
Tom Huddlestone,Hull City,75,"CM, CDM"
Lee  Cattermole,Sunderland,75,"CDM, CM"
Jack Cork,Southampton,75,"CDM, CM"
Zlatko Junuzović,SV Werder Bremen,75,"CM, CAM, CDM, LM"
Winston  Reid,West Ham United,75,CB
Ljubomir Fejsa,SL Benfica,75,CDM
Maicon Marques Bittencourt,Lokomotiv Moscow,75,"LM, RM, CAM"
Bastian Oczipka,Eintracht Frankfurt,75,LB
Davide Santon,Newcastle United,75,"LB, RB"
Anderson Soares de Oliveira,Eintracht Frankfurt,75,CB
Julian Baumgartlinger,1. FSV Mainz 05,75,"CDM, CM"
Manuel Schmiedebach,Hannover 96,75,"CDM, CM, RM"
Youssef El Arabi,Granada CF,75,ST
Alfreð Finnbogason,Real Sociedad,75,ST
Edson Andre Sitoe,Stade Rennais FC,75,CB
Josué Filipe Soares Pesqueira,Bursaspor,75,"CAM, RW"
Agustín Marchesín,Club Atlético Lanús,75,GK
