Name,club,overall,player_positions
Łukasz Fabiański,West Ham United,80,GK
Ştefan Daniel Radu,Lazio,80,"CB, LB"
Danny Rose,Tottenham Hotspur,80,"LB, LWB"
Steven Defour,Burnley,80,CM
Raúl García Escudero,Athletic Club de Bilbao,80,CAM
Daniel Andre Sturridge,Liverpool,80,ST
Diego Hernán Váleri,Portland Timbers,80,"CAM, CF"
Sergio Germán Romero,Manchester United,80,GK
Valter Birsa,Chievo Verona,80,"CAM, RW"
Ignacio Piatti,Montreal Impact,80,"LW, CF, ST"
Augusto Matías Fernández,Beijing Renhe FC,80,CM
Beñat Etxebarria Urkiaga,Athletic Club de Bilbao,80,CM
Ignacio Monreal Eraso,Arsenal,80,"LB, CB"
Ángel Luís Rodríguez Díaz,Getafe CF,80,ST
Francisco Casilla Cortés,Real Madrid,80,GK
Fabricio Martín Agosto Ramírez,Fulham,80,GK
Vitorino Gabriel  Pacheco Antunes,Getafe CF,80,LB
Alexandre Rodrigues da Silva,Tianjin Quanjian FC,80,"ST, LW, CAM"
Séamus Coleman,Everton,80,"RB, RWB"
Stevan Jovetić,AS Monaco,80,ST
Fabian Delph,Manchester City,80,"LB, CM"
Cristhian Ricardo Stuani Curbelo,Girona FC,80,"ST, RM"
Mateo Pablo Musacchio,Milan,80,CB
Sven Ulreich,FC Bayern München,80,GK
Alan Dzagoev,PFC CSKA Moscow,80,"CM, CDM, CF"
Ryad Boudebouz,Real Betis,80,"CAM, RM, ST"
Nicolas N'Koulou,Torino,80,CB
Markel Susaeta Laskurain,Athletic Club de Bilbao,80,"RW, LW"
Ben Mee,Burnley,80,CB
Iago Falqué Silva,Torino,80,"RW, ST"
Enrique García Martínez,SD Eibar,80,ST
Younès Belhanda,Galatasaray SK,80,"CAM, LW"
Daniel Didavi,VfB Stuttgart,80,"CAM, CM"
Andriy Yarmolenko,West Ham United,80,"RM, RW"
Sergio Enrich Ametller,SD Eibar,80,ST
Yaroslav Rakitskyi,Shakhtar Donetsk,80,CB
Daniel Caligiuri,FC Schalke 04,80,"RWB, RM, LM, LWB"
Domagoj Vida,Beşiktaş JK,80,"CB, RB"
Dušan Tadić,Ajax,80,"CAM, RW, LW"
Manuel Agudo Durán,Sevilla FC,80,"LW, LM, ST, CAM"
Cristian Tello Herrera,Real Betis,80,"LM, RM"
Milan Badelj,Lazio,80,"CDM, CM"
Faustino Marcos Alberto Rojo,Manchester United,80,CB
Karim Bellarabi,Bayer 04 Leverkusen,80,RM
Eran Zahavi,Guangzhou R&F FC,80,"CAM, LM, RM, CF"
乾 貴士,Real Betis,80,LM
Zouhair Feddal,Real Betis,80,CB
Taras Stepanenko,Shakhtar Donetsk,80,CDM
Raúl Michel Melo da Silva,SC Braga,80,CB
Moussa Marega,FC Porto,80,"ST, RM"
Everton Jorge Andrade Zanon,Fluminense,80,"CDM, CM"
Welington Kauê Dano Nascimento,Cruzeiro,80,"LB, LM"
Youri Tielemans,AS Monaco,79,"CM, CDM"
Christian Pulisic,Borussia Dortmund,79,"RM, LM, RW, LW"
Kai Havertz,Bayer 04 Leverkusen,79,"CAM, RM, CF"
Rúben Diogo da Silva Neves,Wolverhampton Wanderers,79,CM
Marcos Llorente Moreno,Real Madrid,79,CDM
David Neres Campos,Ajax,79,"RW, LW, CAM"
Denis Suárez Fernández,FC Barcelona,79,"CM, LW, RW"
Roman Zobnin,Spartak Moscow,79,"CDM, CM, LM"
Mahmoud Dahoud,Borussia Dortmund,79,"CM, CDM"
Lautaro Martínez,Inter,79,ST
Raphael Dias Belloli,Sporting CP,79,"RM, LM"
Viktor Tsygankov,Dynamo Kyiv,79,"RM, LM"
Mohamed Elyounoussi,Southampton,79,"LM, CAM, RM"
Antonio Sanabria,Real Betis,79,ST
Victor Nilsson Lindelöf,Manchester United,79,CB
Alexandr Golovin,AS Monaco,79,"CM, CDM, LM"
Lucas Tousart,Olympique Lyonnais,79,"CDM, CM"
Francisco Alcácer García,Borussia Dortmund,79,ST
Aïssa Mandi,Real Betis,79,CB
Luke Shaw,Manchester United,79,LB
Bertrand Traoré,Olympique Lyonnais,79,"RW, ST"
Nathan Aké,Bournemouth,79,CB
José Luís Gayà Peña,Valencia CF,79,"LB, LM"
Nabil Bentaleb,FC Schalke 04,79,"CM, CDM"
Ricardo Jorge da Luz Horta,SC Braga,79,LM
Jefferson Andrés Lerma Solís,Bournemouth,79,"CDM, CM"
Jean-Philippe Gbamin,1. FSV Mainz 05,79,"CDM, CB, CM"
Maximilian Philipp,Borussia Dortmund,79,"ST, LM, RM"
Benjamin Verbič,Dynamo Kyiv,79,"LM, RM"
Sergi Darder Moll,RCD Espanyol,79,"CM, CDM, RM"
Loris Karius,Beşiktaş JK,79,GK
Karim Rekik,Hertha BSC,79,CB
Jonathan Castro Otto,Wolverhampton Wanderers,79,"LWB, LB"
Armindo Tué Na Bangna,RB Leipzig,79,"CAM, LM"
Max  Meyer,Crystal Palace,79,"CM, CAM, CDM"
Sérgio Miguel Relvas de Oliveira,FC Porto,79,"CM, CDM"
Ross Barkley,Chelsea,79,"CAM, CM"
Michael Gregoritsch,FC Augsburg,79,"CAM, ST"
John Guidetti,Deportivo Alavés,79,ST
José Ángel Gómez Campaña,Levante UD,79,"CM, CDM, CAM"
Layvin Kurzawa,Paris Saint-Germain,79,"LB, LWB"
Leonardo Bittencourt,TSG 1899 Hoffenheim,79,"LM, RM, CM"
Davy Klaassen,SV Werder Bremen,79,"CM, CAM"
Daniele Baselli,Torino,79,CM
Leonardo Carrilho Baptistão,RCD Espanyol,79,"ST, RM, LM"
Michael Keane,Everton,79,CB
Fernando Pacheco Flores,Deportivo Alavés,79,GK
Nicolás Alejandro Tagliafico,Ajax,79,"LB, CB"
Lucas Alario,Bayer 04 Leverkusen,79,ST
Jemerson de Jesus Nascimento,AS Monaco,79,CB
Rafael Alexandre Fernandes Ferreira da Silva,SL Benfica,79,RW
Ante Rebić,Eintracht Frankfurt,79,"ST, LW, LM"
Germán Alejandro Pezzella,Fiorentina,79,CB
Mathew Ryan,Brighton & Hove Albion,79,GK
Marco van Ginkel,Chelsea,79,CM
Pavel Kadeřábek,TSG 1899 Hoffenheim,79,"RWB, RB, RM"
Willi Orban,RB Leipzig,79,CB
Luka Milivojević,Crystal Palace,79,"CDM, CM"
Omar Mascarell González,FC Schalke 04,79,"CDM, CM"
Adrián Ricardo Centurión,Racing Club,79,"LM, CAM, LW, RM"
Davide Zappacosta,Chelsea,79,"RB, RWB"
Andrey Lunev,Russia,79,GK
Sidnei Rechel da Silva Júnior,Real Betis,79,CB
Ron-Robert Zieler,VfB Stuttgart,79,GK
Yann Gérard M'Vila,AS Saint-Étienne,79,"CDM, CM"
Francis Coquelin,Valencia CF,79,"CDM, CM, CB, LM"
Ricardo Goulart Pereira,Guangzhou Evergrande Taobao FC,79,"CF, CAM, ST"
Yunus Mallı,VfL Wolfsburg,79,"LM, CAM, CF"
Thomas Delaney,Borussia Dortmund,79,"CM, CDM"
Tom Cairney,Fulham,79,CM
Josuha Guilavogui,VfL Wolfsburg,79,"CDM, CM"
Danilo Luiz da Silva,Manchester City,79,"RB, LB"
Steven Berghuis,Feyenoord,79,"RW, LW"
Gastón Exequiel Ramírez Pereyra,Sampdoria,79,CAM
Jeffrey Gouweleeuw,FC Augsburg,79,CB
Diego Demme,RB Leipzig,79,"CDM, CM"
Álvaro González Soberón,Villarreal CF,79,CB
José Luís Mendes Andrade,Spartak Moscow,79,ST
Íñigo Martínez Berridi,Athletic Club de Bilbao,79,CB
Iván Marcone,Cruz Azul,79,CDM
Rodrigo Andrés Battaglia,Sporting CP,79,"CM, CDM"
Martín Campaña,Independiente,79,GK
Marko Dmitrović,SD Eibar,79,GK
Francisco das Chagas Soares dos Santos,FC Porto,79,ST
Emmanuel Adebayor,Medipol Başakşehir FK,79,ST
René Adler,1. FSV Mainz 05,79,GK
Burak Yılmaz,Trabzonspor,79,ST
Daniel Baier,FC Augsburg,79,CDM
Jesús Navas González,Sevilla FC,79,"RM, RW, RB, RWB"
Ryan Guno Babel,Beşiktaş JK,79,"LM, ST"
Jefferson Agustín Farfán Guadalupe,Lokomotiv Moscow,79,"RM, ST"
Salomon Armand Magloire Kalou,Hertha BSC,79,"LM, ST"
Ezequiel Iván Lavezzi,Hebei China Fortune FC,79,"ST, CAM, LW, RW"
David Ángel Abraham,Eintracht Frankfurt,79,CB
Hatem Ben Arfa,Stade Rennais FC,79,"CAM, ST"
Charles Dias De Oliveira,SD Eibar,79,ST
Theo  Walcott,Everton,79,"RM, RW, LM"
Andrea Masiello,Atalanta,79,CB
Ryan Bertrand,Southampton,79,"LB, LWB"
Jack Cork,Burnley,79,"CM, CDM"
Nuri Şahin,SV Werder Bremen,79,"CDM, CM"
Fábio Alexandre da Silva Coentrão,Rio Ave FC,79,LB
Asmir Begović,Bournemouth,79,GK
Simon Mignolet,Liverpool,79,GK
Claudio Andrés Bravo Muñoz,Manchester City,79,GK
Pontus Wernbloom,PAOK,79,CDM
Marouane Fellaini-Bakkioui,Manchester United,79,"CM, CDM"
Morgan Schneiderlin,Everton,79,"CDM, CM"
Javier Hernández Balcázar,West Ham United,79,ST
Eder Citadin Martins,Jiangsu Suning FC,79,ST
Ruud Vormer,Club Brugge KV,79,"CM, RM"
Simon Thorup Kjær,Sevilla FC,79,CB
Orestis Karnezis,Napoli,79,GK
Nils Petersen,SC Freiburg,79,ST
Gabriel Iván Mercado,Sevilla FC,79,"CB, RB"
Pablo Daniel Piatti,RCD Espanyol,79,LM
Ibrahima Traoré,Borussia Mönchengladbach,79,RM
Fernando Francisco Reges,Galatasaray SK,79,"CDM, CM"
Adrien Sebastian Perruchet Silva,Leicester City,79,CM
Sofiane Feghouli,Galatasaray SK,79,"RM, RW, CAM"
Mariano Ferreira Filho,Galatasaray SK,79,RB
Péter Gulácsi,RB Leipzig,79,GK
Nikola Kalinić,Atlético Madrid,79,ST
Danny Drinkwater,Chelsea,79,CM
Kwadwo Asamoah,Inter,79,"LB, LM, CM"
Igor Smolnikov,Russia,79,RB
Alex Teixeira dos Santos,Jiangsu Suning FC,79,"ST, CAM"
Josef de Souza Dias,Al Ahli,79,"CDM, CM"
Benjamin Hübner,TSG 1899 Hoffenheim,79,CB
Rafael Pereira da Silva,Olympique Lyonnais,79,RB
Óscar de Marcos Arana,Athletic Club de Bilbao,79,"RB, RW, RWB"
Marwin Hitz,Borussia Dortmund,79,GK
Sergio Canales Madrazo,Real Betis,79,"CAM, CM, RM, RW"
Daley Blind,Ajax,79,"CB, LB, CDM"
Juraj Kucka,Trabzonspor,79,"CM, CDM"
Johann  Berg Guðmunds­son,Burnley,79,"RM, LM"
Fabián Orellana,SD Eibar,79,"CAM, RM, LM"
Holger Badstuber,VfB Stuttgart,79,"CB, CDM"
Sergio Escudero Palomo,Sevilla FC,79,"LB, LM, LWB"
Roberto Pereyra,Watford,79,"LM, CAM, CM"
Jaume Vicent Costa Jordá,Villarreal CF,79,"LB, LWB"
Guido Burgstaller,FC Schalke 04,79,"ST, LW"
André Gomes Magalhaes de Almeida,SL Benfica,79,RB
Borja García Freire,Girona FC,79,"LM, CM"
Aaron Mooy,Huddersfield Town,79,"CM, CDM, CAM"
Sergio León Limones,Real Betis,79,"ST, RM"
Lucas Pérez Martínez,West Ham United,79,"ST, RM"
Ibai Gómez Pérez,Deportivo Alavés,79,"RM, LM"
Yevhen Konoplyanka,FC Schalke 04,79,"LW, LM, ST"
Ismaily Gonçalves dos S.,Shakhtar Donetsk,79,LB
David López Silva,RCD Espanyol,79,CB
Roque Mesa Quevedo,Sevilla FC,79,"CDM, CM"
Guido Pizarro,Tigres U.A.N.L.,79,CDM
Jonas Hector,1. FC Köln,79,"LB, CDM"
Franco Armani,River Plate,79,GK
Darío Benedetto,Boca Juniors,79,ST
Àlex Granell Nogué,Girona FC,79,CM
Maikel Renan Catarino Fagundes,Atlético Mineiro,79,"RB, LM"
A. Benjamin Chiamuloira Paes,Internacional,79,"CB, LB"
Melvin Luan Parrela Porfírio,América FC (Minas Gerais),79,"CDM, CM"
Bernard Gabriel Prestão Chaves,Internacional,79,GK
Luan Vágner Boas Macedo,Santos,79,ST
Trent Alexander-Arnold,Liverpool,78,RB
Houssem Aouar,Olympique Lyonnais,78,"CM, LW, CAM"
Daniel Ceballos Fernández,Real Madrid,78,"CM, LM, CDM, CAM"
Manuel Obafemi Akanji,Borussia Dortmund,78,CB
Franck Yannick Kessié,Milan,78,CM
Tanguy NDombèlé Alvaro,Olympique Lyonnais,78,"CM, CDM"
Bryan Cristante,Roma,78,"CM, CAM"
Andrija Živković,SL Benfica,78,"LW, CM"
Pablo Maffeo Becerra,VfB Stuttgart,78,"RWB, RM"
Diogo José Teixeira da Silva,Wolverhampton Wanderers,78,"LW, ST"
Jesús Vallejo Lázaro,Real Madrid,78,CB
Abdou Diallo,Borussia Dortmund,78,"CB, LB"
Frenkie de Jong,Ajax,78,"CM, CDM, CB"
Wylan Cyprien,OGC Nice,78,"CM, CDM"
Wílmar Enrique Barrios Terán,Boca Juniors,78,"CDM, CM"
Allan Saint-Maximin,OGC Nice,78,"RW, LW, LM, RM"
Giovanni Pablo Simeone,Fiorentina,78,ST
Gonzalo Escalante,SD Eibar,78,"CDM, CM"
Yerry Mina,Everton,78,CB
Germán Andrés Conti,SL Benfica,78,CB
Lucas Torreira Di Pascua,Arsenal,78,"CM, CDM"
Nadiem Amiri,TSG 1899 Hoffenheim,78,"CAM, CM"
André Onana,Ajax,78,GK
Filip Krovinović,SL Benfica,78,"CAM, CM"
Amine Harit,FC Schalke 04,78,"RW, CM, LW"
Enis Bardhi,Levante UD,78,"CM, CAM, LM"
Kurt Happy Zouma,Everton,78,CB
Adnan Januzaj,Real Sociedad,78,"RW, RM, LW"
Andreas Hugo Hoelgebaum Pereira,Manchester United,78,"RM, CDM, LM"
Otávio Edmilson da Silva Monteiro,FC Porto,78,"RM, CAM, LM"
Pione Sisto Ifolo Emirmija,RC Celta,78,"LW, LM"
Leander Dendoncker,Wolverhampton Wanderers,78,"CB, CDM, CM"
Niklas Stark,Hertha BSC,78,"CB, CDM"
Stanislav Lobotka,RC Celta,78,"CM, CDM"
Enes Ünal,Real Valladolid CF,78,ST
Valentin Rongier,FC Nantes,78,"CAM, CDM, CM"
Daniel Castelo Podence,Olympiacos CFP,78,"LM, RM, CAM"
Lorenzo Pellegrini,Roma,78,CM
Santiago Lionel Ascacíbar,VfB Stuttgart,78,CDM
Rúben Alves Dias,SL Benfica,78,CB
Oğuzhan Özyakup,Beşiktaş JK,78,"CM, CDM, CAM"
Lucas Digne,Everton,78,LB
Jordan Veretout,Fiorentina,78,"CM, CDM"
Jérôme Roussillon,VfL Wolfsburg,78,"LB, LWB, LM"
Fernando Lucas Martins,Spartak Moscow,78,"CDM, CM"
Jamaal Lascelles,Newcastle United,78,CB
Sébastien Haller,Eintracht Frankfurt,78,ST
Maximilian Arnold,VfL Wolfsburg,78,"CM, CDM, CAM"
Mitchell Weiser,Bayer 04 Leverkusen,78,"RB, RM"
Matheus Lima Magalhães,SC Braga,78,GK
Óliver Torres Muñoz,FC Porto,78,CM
Raphaël Guerreiro,Borussia Dortmund,78,"LB, LM, CM"
Domenico Berardi,Sassuolo,78,"RW, ST"
Pere Pons Riera,Girona FC,78,CM
Mario Lemina,Southampton,78,"CM, CDM"
Kenny Tete,Olympique Lyonnais,78,RB
Bartolomeu Jacinto Quissanga,Lazio,78,CB
Marvelous Nakamba,Club Brugge KV,78,"CDM, CM"
Lorenzo Morón García,Real Betis,78,"ST, RM"
Cláudio Pires de Morais Ramos,CD Tondela,78,GK
Mattia De Sciglio,Juventus,78,"RB, LB"
Mohamed Naser Elsayed Elneny,Arsenal,78,"CDM, CM"
Roberto Gagliardini,Inter,78,"CDM, CM"
Alexandr Selikhov,Spartak Moscow,78,GK
Wendell Nascimento Borges,Bayer 04 Leverkusen,78,LB
Gonzalo Nicolás Martínez,River Plate,78,"CAM, LM, RM"
Tomáš Koubek,Stade Rennais FC,78,GK
Cristiano Piccini,Valencia CF,78,RB
Santiago Arias Naranjo,Atlético Madrid,78,RB
Philipp Max,FC Augsburg,78,"LB, LWB"
Johan Andrés Mojica Palacio,Girona FC,78,"LWB, LM, LB"
Emiliano Rigoni,Atalanta,78,"RM, LM, RW"
Nikola Maksimović,Napoli,78,CB
Alireza Jahanbakhsh,Brighton & Hove Albion,78,RM
Marco Sportiello,Frosinone,78,GK
Ander Capa Rodríguez,Athletic Club de Bilbao,78,RB
João Paulo Dias Fernandes,SC Braga,78,ST
Diego Carlos Santos Silva,FC Nantes,78,CB
João Pedro Barradas Novais,SC Braga,78,"CAM, RM, LM, CM"
Kyriakos Papadopoulos,Hamburger SV,78,CB
Joshua King,Bournemouth,78,"CF, ST, CAM"
Rafael Tolói,Atalanta,78,CB
Jonjo Shelvey,Newcastle United,78,"CM, CDM"
Christian Kabasele,Watford,78,CB
Chris Wood,Burnley,78,ST
Marvin Plattenhardt,Hertha BSC,78,"LB, LM"
Nemanja Gudelj,Sporting CP,78,"CDM, CM"
Callum Wilson,Bournemouth,78,ST
Florian Lejeune,Newcastle United,78,CB
Oriol Romeu Vidal,Southampton,78,"CDM, CM"
Hans Vanaken,Club Brugge KV,78,CAM
Nico Schulz,TSG 1899 Hoffenheim,78,"LWB, LM, LB"
Christopher Schindler,Huddersfield Town,78,CB
Riccardo Saponara,Sampdoria,78,CAM
Baptiste Reynet,Toulouse Football Club,78,GK
Tiago Luis Volpi,Querétaro,78,GK
Juan Fernando Quintero,River Plate,78,CAM
Paulo André Rodrigues Oliveira,SD Eibar,78,CB
Ricardo Sousa Esgaio,SC Braga,78,"RM, RB"
Diego Laxalt,Milan,78,LM
David Soria Solís,Getafe CF,78,GK
Adam Marušić,Lazio,78,"RM, RB, LB"
Clément Grenier,Stade Rennais FC,78,"CAM, CM"
Volkan Babacan,Medipol Başakşehir FK,78,GK
Grzegorz Krychowiak,Lokomotiv Moscow,78,"CDM, CM"
Benjamin Stambouli,FC Schalke 04,78,"CB, CDM"
Serigne Modou Kara Mbodji,FC Nantes,78,CB
Adrien Trebel,RSC Anderlecht,78,"CM, CDM"
Tomáš Vaclík,Sevilla FC,78,GK
Mário Rui Silva Duarte,Napoli,78,LB
Raúl Alonso Jiménez Rodríguez,Wolverhampton Wanderers,78,ST
Niclas Füllkrug,Hannover 96,78,ST
Jonas Hofmann,Borussia Mönchengladbach,78,"CAM, RM, LM"
Marcel Halstenberg,RB Leipzig,78,LB
Facundo Ferreyra,SL Benfica,78,ST
Carlos Roberto Izquierdoz,Boca Juniors,78,CB
Duván Zapata,Atalanta,78,ST
Maximiliano Eduardo Meza,Independiente,78,"CAM, LM, RM"
Robin van Persie,Feyenoord,78,"ST, CAM"
Daniel Miguel Alves Gomes,Clube Sport Marítimo,78,"CAM, LW, CM"
Phil Jagielka,Everton,78,CB
Rubén Castro Martín,UD Las Palmas,78,ST
Atiba Hutchinson,Beşiktaş JK,78,"CDM, CM"
Michel Vorm,Tottenham Hotspur,78,GK
Leonardo Daniel Ponzio,River Plate,78,CDM
Lisandro López,Racing Club,78,ST
Marcelo Barovero,Monterrey,78,GK
Andriy Pyatov,Shakhtar Donetsk,78,GK
Carlos Alberto Tevez,Boca Juniors,78,"CAM, ST"
Fernando Daniel Belluschi,San Lorenzo de Almagro,78,"CAM, CM"
Arda Turan,Medipol Başakşehir FK,78,"CM, RM, LM"
Álvaro Negredo Sánchez,Beşiktaş JK,78,ST
Javier Fuego Martínez,Villarreal CF,78,"CDM, CM"
Roberto Soldado Rillo,Fenerbahçe SK,78,ST
Lukas Podolski,Vissel Kobe,78,"CAM, ST"
Joe Hart,Burnley,78,GK
José Gustavo Sand,Deportivo Cali,78,ST
Vitorino Hilton da Silva,Montpellier HSC,78,CB
Benoît Costil,FC Girondins de Bordeaux,78,GK
Mathieu Debuchy,AS Saint-Étienne,78,RB
Christian Gentner,VfB Stuttgart,78,"CM, CDM, CAM, RM"
José Manuel Jurado Marín,Al Ahli,78,"RM, CAM, LM"
Riccardo Montolivo,Milan,78,"CDM, CM"
Francisco Javier  García Fernández,Real Betis,78,"CDM, CM, CB"
Karim El Ahmadi Al Aroos,Al Ittihad,78,"CDM, CM"
Leighton Baines,Everton,78,"LB, LWB"
Sergio Álvarez Conde,RC Celta,78,GK
Adriano Correia Claro,Beşiktaş JK,78,"LB, RB"
Graziano Pellè,Shandong Luneng TaiShan FC,78,ST
Itumeleng Khune,Kaizer Chiefs,78,GK
Nicolás Martín Pareja,Club Atlas,78,CB
Fernando Rubén Gago,Boca Juniors,78,"CM, CDM"
Gonzalo Castro Randon,VfB Stuttgart,78,"CM, CDM"
Dušan Basta,Lazio,78,"RB, RM"
Ignazio Abate,Milan,78,RB
Jonny Evans,Leicester City,78,CB
José Miguel da Rocha Fonte,LOSC Lille,78,CB
Eljero Elia,Medipol Başakşehir FK,78,"LM, LW"
Kevin Mirallas,Fiorentina,78,"LM, LW, ST"
Manuel Alejandro García Sánchez,Deportivo Alavés,78,"CDM, CM"
Jorge Andújar Moreno,Levante UD,78,"RB, RM"
Niklas Moisander,SV Werder Bremen,78,CB
Victor Moses,Chelsea,78,"RW, RWB"
Cristian Daniel Ansaldi,Torino,78,"LB, LM"
Zlatko Junuzović,FC Red Bull Salzburg,78,"CM, CAM, LM"
James Tomkins,Crystal Palace,78,CB
David Ospina Ramírez,Napoli,78,GK
Marcus Berg,Sweden,78,"ST, CF"
Cristian Eduardo Zapata Valencia,Milan,78,CB
Esteban Félix Granero Molina,RCD Espanyol,78,"CM, LM"
Miguel Arturo Layún Prado,Villarreal CF,78,"RB, LB, RM, LM"
Jeremain Lens,Beşiktaş JK,78,"RM, RW"
Loïc Rémy,LOSC Lille,78,"ST, LM"
Damien Da Silva,Stade Rennais FC,78,CB
Anderson Hernanes de Carvalho Andrade,Hebei China Fortune FC,78,"CM, CDM, CAM"
Guilherme Alvim Marinato,Lokomotiv Moscow,78,GK
Luiz Adriano de Souza da Silva,Spartak Moscow,78,ST
Martín Cáceres,Lazio,78,"CB, RB"
Nordin Amrabat,Al Nassr,78,"LM, ST, RM"
Konstantinos Mitroglou,Olympique de Marseille,78,ST
Neven Subotić,AS Saint-Étienne,78,CB
Angelo Obinze Ogbonna,West Ham United,78,CB
Sandro Wagner,FC Bayern München,78,ST
Mehdi Carcela-González,Standard de Liège,78,"RM, LM, CAM"
Lucas David Pratto,River Plate,78,ST
Romain Alessandrini,LA Galaxy,78,"RM, LM, RW, CAM"
Elías Hernán Hernández Jacuinde,Cruz Azul,78,RM
Marco Jhonfai Fabián De La Mora,Eintracht Frankfurt,78,"CAM, RM, LM"
本田 圭佑,Melbourne Victory,78,"RM, CAM"
Artem Dzyuba,Russia,78,ST
Jefferson Moreira Nascimento,Sporting CP,78,LB
James McCarthy,Everton,78,"CDM, CM"
Senad Lulić,Lazio,78,"LM, LB, CM"
Hugo Miguel Almeida Costa Lopes,Akhisar Belediyespor,78,RB
Daniel Filipe Martins Carriço,Sevilla FC,78,"CB, CDM"
Etrit Berisha,Atalanta,78,GK
Ander Iturraspe Derteano,Athletic Club de Bilbao,78,"CM, CDM"
Julian Baumgartlinger,Bayer 04 Leverkusen,78,CDM
Luuk de Jong,PSV,78,ST
艾克森,Shanghai SIPG FC,78,"ST, CAM"
André Schürrle,Fulham,78,"LM, ST"
Iago Herrerín Buisán,Athletic Club de Bilbao,78,GK
Roberto Soriano,Torino,78,"LM, CM, CAM"
Rémy Cabella,AS Saint-Étienne,78,"CAM, LW"
Wahbi Khazri,AS Saint-Étienne,78,"CF, ST, LM"
Adrián San Miguel del Castillo,West Ham United,78,GK
Andros Townsend,Crystal Palace,78,"RM, LM, ST"
Alfreð Finnbogason,FC Augsburg,78,ST
Giovanni Moreno,Shanghai Greenland Shenhua FC,78,"CAM, CM, ST"
Enzo Pérez,River Plate,78,"CM, CDM"
Bibras Natcho,Olympiacos CFP,78,"CM, CDM"
Matthew Lowton,Burnley,78,RB
Pedro Pablo Hernández,Independiente,78,"CM, CAM, CDM"
Anaitz Arbilla Zabala,SD Eibar,78,"CB, RB, LB"
Nacer Chadli,AS Monaco,78,"LM, RM, CAM"
Juan Guilherme Nunes Jesus,Roma,78,"CB, LB"
Vladimír Darida,Hertha BSC,78,"CM, CAM, CDM"
Anton Ciprian Tătărușanu,FC Nantes,78,GK
Valère Germain,Olympique de Marseille,78,ST
André Martín Carrillo Díaz,Al Hilal,78,"RM, RW"
Santiago Damián García Correa,Godoy Cruz,78,ST
Fayçal Fajr,Stade Malherbe Caen,78,"CM, CDM, RM, LM"
Marcelo dos Santos Ferreira,Sporting CP,78,CB
Lucas Castro,Cagliari,78,"CM, RM"
Leonardo Pavoletti,Cagliari,78,ST
Vlad Chiricheş,Napoli,78,CB
Denys Garmash,Dynamo Kyiv,78,"CM, CAM, LM"
酒井 宏樹,Olympique de Marseille,78,RB
Garry Mendes Rodrigues,Galatasaray SK,78,"LM, RM, LW"
Alexander Szymanowski,CD Leganés,78,"LM, CM, LW"
Islam Slimani,Fenerbahçe SK,78,ST
Petros Matheus dos Santos Araujo,Al Nassr,78,"CM, CDM"
Omar Al Soma,Al Ahli,78,ST
Marcos Guillermo Díaz,Club Atlético Huracán,78,GK
Ronaldo Diego Esler Domingues,Atlético Mineiro,78,"LB, LM"
Claudio Nuno Coíntra Calegari,Internacional,78,"CAM, CF"
Everton Jorge Simão Resende,Grêmio,78,"RB, RW, CM"
Sidney Adrián Pessoa Vidigal,Internacional,78,"CDM, CM"
Vinícius José de Oliveira Júnior,Real Madrid,77,"LW, RW"
Alban Lafont,Fiorentina,77,GK
Patrick Cutrone,Milan,77,ST
Joe Gomez,Liverpool,77,"CB, RB"
Davide Calabria,Milan,77,RB
Amadou Diawara,Napoli,77,"CM, CDM"
Amath Ndiaye Diedhiou,Getafe CF,77,"LM, ST"
Patrik Schick,Roma,77,"ST, CF, RW"
Cengiz Ünder,Roma,77,"RW, LW"
Nordi Mukiele,RB Leipzig,77,"CB, RB, RWB"
Denis Lemi Zakaria Lako Lado,Borussia Mönchengladbach,77,"CM, CDM"
Federico Chiesa,Fiorentina,77,"RW, CF"
Ruben Loftus-Cheek,Chelsea,77,"CM, LM"
Erick Gutiérrez,PSV,77,CM
Steven Bergwijn,PSV,77,"LW, RW"
Ferland Mendy,Olympique Lyonnais,77,LB
André Miguel Valente da Silva,Sevilla FC,77,ST
Joris Gnagnon,Sevilla FC,77,CB
Richarlison de Andrade,Everton,77,"LM, LW"
Aarón Martín Caricol,1. FSV Mainz 05,77,LB
Rubén Blanco Veiga,RC Celta,77,GK
Léo Dubois,Olympique Lyonnais,77,"RB, LB"
Nico Elvedi,Borussia Mönchengladbach,77,"CB, RB, LB"
Maximilian Eggestein,SV Werder Bremen,77,"CM, CAM, CDM"
Thilo Kehrer,Paris Saint-Germain,77,"CB, RB, LB"
Waldemar Anton,Hannover 96,77,"CB, CDM"
Antonín Barák,Udinese,77,"CM, CAM"
M'Baye Babacar Niang,Stade Rennais FC,77,"LW, ST"
Okay Yokuşlu,RC Celta,77,"CDM, CB"
Will Hughes,Watford,77,"CM, CAM"
Jordan Lukaku,Lazio,77,"LM, LB"
Davie Selke,Hertha BSC,77,ST
Rúben Miguel Nunes Vezo,Valencia CF,77,"CB, RB"
Jonathan Calleri,Deportivo Alavés,77,ST
Munir El Haddadi,FC Barcelona,77,"ST, RW"
Jorge Meré Pérez,1. FC Köln,77,CB
Marius Wolf,Borussia Dortmund,77,"RM, CM, RWB, LM"
Vincent Koziello,1. FC Köln,77,"CM, CDM"
Alejandro Remiro Gargallo,Athletic Club de Bilbao,77,GK
Yeray Álvarez López,Athletic Club de Bilbao,77,CB
Georgiy Dzhikiya,Spartak Moscow,77,CB
