Name,club,overall,player_positions
Mikel San José Domínguez,Athletic Club de Bilbao,80,CM
Luiz Gustavo Dias,Olympique de Marseille,80,"CDM, CM, CB"
Igor Smolnikov,Zenit St. Petersburg,80,RB
Marcel Schmelzer,Borussia Dortmund,80,"LB, LM"
José Salomón Rondón Giménez,West Bromwich Albion,80,ST
Iago Falqué Silva,Torino,80,"RW, LW"
Eduardo Antonio Salvio,SL Benfica,80,RM
Maicon Pereira Roque,Galatasaray SK,80,CB
Fabián Orellana,Valencia CF,80,"CAM, RW"
Maxime Gonalons,Roma,80,CDM
Norberto Murara Neto,Valencia CF,80,GK
Dušan Tadić,Southampton,80,"CAM, LM, RM"
Pedro Pablo Hernández,RC Celta,80,"CM, CAM"
Josip Iličić,Atalanta,80,"CF, CAM"
Valère Germain,Olympique de Marseille,80,ST
Eric Fernando Botteghin,Feyenoord,80,CB
Oleg Shatov,Zenit St. Petersburg,80,"LM, LW, RW"
Serge Gnabry,TSG 1899 Hoffenheim,79,"LM, RM"
Alessio Romagnoli,Milan,79,CB
Diego Javier Llorente Ríos,Real Sociedad,79,"CB, CDM"
Wylan Cyprien,OGC Nice,79,"CM, CDM"
Ángel Correa,Atlético Madrid,79,"ST, CAM, RM, RW"
Mahmoud Dahoud,Borussia Dortmund,79,"CM, CDM"
Alphonse Areola,Paris Saint-Germain,79,GK
Kurt Happy Zouma,Stoke City,79,"CB, RB"
Arkadiusz Milik,Napoli,79,ST
Alassane Pléa,OGC Nice,79,"ST, RW, RM"
Luciano Vietto,Atlético Madrid,79,ST
João Pedro Cavaco Cancelo,Inter,79,"RB, RW, RM"
Marco Benassi,Fiorentina,79,CM
Max  Meyer,FC Schalke 04,79,"CAM, CF, LW"
Leander Dendoncker,RSC Anderlecht,79,"CDM, CM, CB"
Kingsley Coman,FC Bayern München,79,"RM, LM"
Victor Nilsson Lindelöf,Manchester United,79,CB
Mikel Oyarzabal Ugarte,Real Sociedad,79,"LW, RW"
Francisco Alcácer García,FC Barcelona,79,ST
John Stones,Manchester City,79,CB
Óliver Torres Muñoz,FC Porto,79,CM
Emiliano Rigoni,Zenit St. Petersburg,79,"RM, LM"
Yoan Cardinale,OGC Nice,79,GK
Lucas Digne,FC Barcelona,79,LB
Djibril Sidibé,AS Monaco,79,"RB, LB"
Memphis Depay,Olympique Lyonnais,79,"LW, LM"
Fernando Lucas Martins,Spartak Moscow,79,"CDM, CM"
Jannik Vestergaard,Borussia Mönchengladbach,79,CB
Daniele Baselli,Torino,79,CM
Bernard  Anício Caldeira Duarte,Shakhtar Donetsk,79,"CAM, LW"
Luke Shaw,Manchester United,79,LB
Maximilian Arnold,VfL Wolfsburg,79,"CM, CAM, CDM"
Nicolás Alejandro Tagliafico,Independiente,79,"LB, CB"
Sofiane Boufal,Southampton,79,"LW, RW, CAM"
José Luís Gayà Peña,Valencia CF,79,"LB, LM"
Anderson Souza Conceição,Beşiktaş JK,79,"CAM, ST, CM"
Clément Lenglet,Sevilla FC,79,CB
Florin Andone,Deportivo de La Coruña,79,ST
Jeffrey Bruma,VfL Wolfsburg,79,CB
Florian Lejeune,Newcastle United,79,CB
Manolo Gabbiadini,Southampton,79,ST
Jeison Fabián Murillo Cerón,Valencia CF,79,CB
Šime Vrsaljko,Atlético Madrid,79,RB
Rubén Pardo Gutiérrez,Real Sociedad,79,CM
Juan Bernat Velasco,FC Bayern München,79,"LB, LM"
Gerard Moreno Balagueró,RCD Espanyol,79,"ST, RM, CAM"
Hakan Çalhanoğlu,Milan,79,"LM, CAM"
Elseid Hysaj,Napoli,79,RB
Nikola Maksimović,Napoli,79,CB
Miguel Almirón,Atlanta United,79,"CAM, LM"
Kyriakos Papadopoulos,Hamburger SV,79,CB
Sergio Canales Madrazo,Real Sociedad,79,"CAM, LW, RW"
Adem Ljajić,Torino,79,"LW, CAM"
Jeroen Zoet,PSV,79,GK
Sergio Gontán Gallardo,Málaga CF,79,RM
Bruno Martins Indi,Stoke City,79,CB
Emre Çolak,Deportivo de La Coruña,79,"CAM, RM, CM"
Riccardo Saponara,Fiorentina,79,CAM
Cédric Ricardo Alves Soares,Southampton,79,RB
Faouzi Ghoulam,Napoli,79,LB
Paul-Georges Ntep de Madiba,VfL Wolfsburg,79,"LM, LW"
Nicola Sansone,Villarreal CF,79,"ST, LM, RM"
Christoph Kramer,Borussia Mönchengladbach,79,"CDM, CM"
Willi Orban,RB Leipzig,79,CB
Stanislav Kritsyuk,FC Krasnodar,79,GK
Iván Marcone,Club Atlético Lanús,79,CDM
Davide Zappacosta,Chelsea,79,"RB, RWB, RM"
Marcos Javier Acuña,Sporting CP,79,"LM, RM"
Martín Campaña,Independiente,79,GK
Victor Moses,Chelsea,79,"RWB, RM, LM"
Aleksandr Kokorin,Zenit St. Petersburg,79,"ST, RW"
Yunus Mallı,VfL Wolfsburg,79,"CAM, CF"
Oriol Romeu Vidal,Southampton,79,"CDM, CM"
Nicolai Jørgensen,Feyenoord,79,ST
Lorenzo Tonelli,Napoli,79,CB
Gabriel Armando de Abreu,Valencia CF,79,CB
Salif Sané,Hannover 96,79,"CB, CDM"
José Luís Mendes Andrade,Spartak Moscow,79,ST
Francisco das Chagas Soares dos Santos,FC Porto,79,ST
Héctor Miguel Herrera López,FC Porto,79,"CM, CDM"
Winston  Reid,West Ham United,79,CB
Bojan Krkić Pérez,Deportivo Alavés,79,"CAM, ST"
Fabricio Martín Agosto Ramírez,Beşiktaş JK,79,GK
Danny Drinkwater,Chelsea,79,CM
Ron-Robert Zieler,VfB Stuttgart,79,GK
Volkan Babacan,Medipol Başakşehir FK,79,GK
Gustavo Leonardo Bou,Club Tijuana,79,ST
Francis Coquelin,Arsenal,79,"CDM, CM"
Sébastien Corchia,Sevilla FC,79,RB
Phil Jones,Manchester United,79,CB
Patrick Herrmann,Borussia Mönchengladbach,79,"RM, LM"
Vladimír Darida,Hertha BSC,79,"CM, CAM, CDM"
Lisandro López,SL Benfica,79,CB
Gareth Barry,West Bromwich Albion,79,CDM
Andrea Pirlo,New York City FC,79,"CM, CDM"
Tomáš  Rosický,Sparta Praha,79,"CAM, CM, RM"
Stefano Sorrentino,Chievo Verona,79,GK
René Adler,1. FSV Mainz 05,79,GK
Daniel Baier,FC Augsburg,79,CDM
Michel Vorm,Tottenham Hotspur,79,GK
Vágner Silva de Souza,Alanyaspor,79,"ST, CAM"
Wilfredo Daniel Caballero,Chelsea,79,GK
Francisco Guillermo Ochoa Magaña,Standard de Liège,79,GK
Pablo Javier Zabaleta Girod,West Ham United,79,RB
Andriy Pyatov,Shakhtar Donetsk,79,GK
Álvaro Negredo Sánchez,Beşiktaş JK,79,ST
Xabier Prieto Argarate,Real Sociedad,79,"CM, CAM, RW"
Aleksandr Samedov,Spartak Moscow,79,RM
Igor Denisov,Lokomotiv Moscow,79,CDM
Igor Akinfeev,PFC CSKA Moscow,79,GK
Vasiliy Berezutskiy,PFC CSKA Moscow,79,CB
Ânderson Luís da Silva,SL Benfica,79,CB
Bafétimbi Gomis,Galatasaray SK,79,ST
José Manuel Jurado Marín,RCD Espanyol,79,"LM, RM, CAM, CM"
Michael Krohn-Dehli,Sevilla FC,79,"LM, CM"
David Ángel Abraham,Eintracht Frankfurt,79,CB
Ştefan Daniel Radu,Lazio,79,"LB, CB"
Nicolás Martín Pareja,Sevilla FC,79,CB
Danilo Larangeira,Udinese,79,CB
Yohan Cabaye,Crystal Palace,79,"CM, CDM"
Asamoah Gyan,Kayserispor,79,ST
Salvatore Sirigu,Torino,79,GK
Jonny Evans,West Bromwich Albion,79,"CB, LB"
Ryan Shawcross,Stoke City,79,CB
Giovani dos Santos Ramírez,LA Galaxy,79,"CF, CAM, ST"
Gervais Lombe Yao Kouassi,Côte d'Ivoire,79,"LW, RW"
Nuri Şahin,Borussia Dortmund,79,"CDM, CM"
José Miguel da Rocha Fonte,West Ham United,79,CB
Diego Hernán Váleri,Portland Timbers,79,CAM
David Zurutuza Veillet,Real Sociedad,79,CM
Cristian Daniel Ansaldi,Torino,79,LB
Zlatko Junuzović,SV Werder Bremen,79,"CM, CAM, LM"
Lucas  Pezzini Leiva,Lazio,79,"CDM, CB"
David Ospina Ramírez,Arsenal,79,GK
André Ayew Pelé,West Ham United,79,"RM, ST, CAM"
Pontus Wernbloom,PFC CSKA Moscow,79,CDM
Marouane Fellaini-Bakkioui,Manchester United,79,"CDM, CM"
Fabian Johnson,Borussia Mönchengladbach,79,"LM, RB"
Sebastian Prödl,Watford,79,CB
Vitorino Gabriel  Pacheco Antunes,Getafe CF,79,LB
Marcelo Antônio Guedes Filho,Olympique Lyonnais,79,CB
William Vainqueur,Antalyaspor,79,CDM
Nordin Amrabat,CD Leganés,79,"RM, RWB, CAM"
Roberto Jiménez Gago,Málaga CF,79,GK
Angelo Obinze Ogbonna,West Ham United,79,CB
Claudio Ariel Yacob,West Bromwich Albion,79,"CDM, CM"
Pablo Daniel Piatti,RCD Espanyol,79,"LM, RM, LW"
Sandro Wagner,TSG 1899 Hoffenheim,79,ST
Sofiane Feghouli,Galatasaray SK,79,"RW, RM"
Mariano Ferreira Filho,Galatasaray SK,79,"RB, RM"
Aleksandar Kolarov,Roma,79,"LB, CB"
Marco Jhonfai Fabián De La Mora,Eintracht Frankfurt,79,"CAM, RM, LM"
Maurício dos Santos Nascimento,Lazio,79,"CB, RB"
Christian Fernando Noboa Tello,Zenit St. Petersburg,79,"CM, CDM"
Seydou Doumbia,Sporting CP,79,"ST, CF"
Jonathas de Jesus Maurício,Hannover 96,79,ST
Benjamin Hübner,TSG 1899 Hoffenheim,79,CB
Wilfried Guemiand Bony,Swansea City,79,ST
Mikel Balenziaga Oruesagasti,Athletic Club de Bilbao,79,LB
Marwin Hitz,FC Augsburg,79,GK
Juraj Kucka,Trabzonspor,79,"CM, CDM"
Sergio Escudero Palomo,Sevilla FC,79,"LB, LM"
Jaume Vicent Costa Jordá,Villarreal CF,79,"LB, LM"
Hernán Arsenio Pérez González,RCD Espanyol,79,"RM, LM"
Adrián San Miguel del Castillo,West Ham United,79,GK
Manuel Agudo Durán,Sevilla FC,79,"LW, LM"
José Vicente Gómez Umpiérrez,UD Las Palmas,79,"CM, CDM"
Yevhen Konoplyanka,FC Schalke 04,79,"LW, LM"
Federico Fernández,Swansea City,79,CB
Edin Višća,Medipol Başakşehir FK,79,RM
Christian Pulisic,Borussia Dortmund,78,"RM, RW, LW, LM"
Daniel Ceballos Fernández,Real Madrid,78,"CM, LM, CDM, CAM"
Kasper Dolberg,Ajax,78,"ST, CAM"
Lucas Tousart,Olympique Lyonnais,78,"CDM, CM"
Benjamin Mendy,Manchester City,78,"LB, LWB"
James  Ward-Prowse,Southampton,78,"CM, RM, CAM"
Antonio Sanabria,Real Betis,78,ST
André Miguel Valente da Silva,Milan,78,ST
M'Baye Babacar Niang,Torino,78,"LW, ST"
Mitchell Weiser,Hertha BSC,78,"RB, RM"
Roberto Gagliardini,Inter,78,"CM, CDM"
Bruno Miguel Borges Fernandes,Sporting CP,78,"CAM, CF, CM"
Iuri José  Picanço Medeiros,Sporting CP,78,"RM, LM"
Niklas Stark,Hertha BSC,78,"CB, CDM"
Divock Origi,VfL Wolfsburg,78,"ST, LW, RW"
Rúben Afonso Borges Semedo,Villarreal CF,78,CB
Hirving Rodrigo Lozano Bahena,PSV,78,"LW, RW"
Franco Cervi,SL Benfica,78,LM
Vincent Koziello,OGC Nice,78,"CM, CDM"
André Onana,Ajax,78,GK
Sergi Darder Moll,RCD Espanyol,78,CM
Mohamed Elyounoussi,FC Basel 1893,78,"LM, RM, CAM, CM"
Tonny Emilio Trindade de Vilhena,Feyenoord,78,"CM, CAM"
Bertrand Traoré,Olympique Lyonnais,78,"RW, ST"
Abdoulaye Doucouré,Watford,78,"CDM, CAM, CM"
Alan Ruiz,Sporting CP,78,"CF, CAM, ST"
Théo Bongonda Mbul'Ofeko Batombo,Trabzonspor,78,"LW, LM, RW"
Rick Karsdorp,Roma,78,RB
Jorge Meré Pérez,1. FC Köln,78,CB
Valentin Rongier,FC Nantes,78,"CM, CDM"
Yeray Álvarez López,Athletic Club de Bilbao,78,CB
Iker Muniain Goñi,Athletic Club de Bilbao,78,"LW, CAM, RW"
Germán Alejandro Pezzella,Fiorentina,78,CB
Borja González Tomás,Málaga CF,78,ST
Benjamin Lecomte,Montpellier HSC,78,GK
Aïssa Mandi,Real Betis,78,CB
Filip Kostić,Hamburger SV,78,LM
Kevin Wimmer,Stoke City,78,CB
Carles Gil Pareja,Deportivo de La Coruña,78,"RM, CAM"
Ander Capa Rodríguez,SD Eibar,78,RB
Rafael Alexandre Fernandes Ferreira da Silva,SL Benfica,78,"LM, RM, ST"
Pau López Sabata,RCD Espanyol,78,GK
Nemanja Radoja,RC Celta,78,"CM, CDM"
Timothée Kolodziejczak,Tigres U.A.N.L.,78,"CB, LB"
Vincent Paté Aboubakar,FC Porto,78,ST
John Guidetti,RC Celta,78,ST
Marco van Ginkel,PSV,78,CM
Leonardo Bittencourt,1. FC Köln,78,"LM, RM"
Pavel Kadeřábek,TSG 1899 Hoffenheim,78,"RWB, RB"
Konstantinos Fortounis,Olympiacos CFP,78,"CAM, LM"
Marcel Sabitzer,RB Leipzig,78,"CAM, RM, ST"
Ben Davies,Tottenham Hotspur,78,"LB, CB, LWB"
Dominique Heintz,1. FC Köln,78,CB
Matthias Ginter,Borussia Mönchengladbach,78,"CB, RB, CDM"
Paulo André Rodrigues Oliveira,SD Eibar,78,CB
Diego Laxalt,Genoa,78,LM
Marco Sportiello,Fiorentina,78,GK
Kieran Trippier,Tottenham Hotspur,78,"RB, RWB"
Yann Gérard M'Vila,Rubin Kazan,78,"CDM, CM"
Eliaquim Mangala,Manchester City,78,CB
Koen Casteels,VfL Wolfsburg,78,GK
Thomas Delaney,SV Werder Bremen,78,"CM, CDM"
Rogelio Gabriel Funes Mori,Monterrey,78,ST
Rodrigo Moreno Machado,Valencia CF,78,"ST, RW, LW"
Danilo Luiz da Silva,Manchester City,78,"RB, LB, CB"
Gastón Exequiel Ramírez Pereyra,Sampdoria,78,"CAM, RM, LM"
Diego Demme,RB Leipzig,78,"CDM, CM"
Alejandro Pozuelo Melero,KRC Genk,78,"CAM, CM, CDM"
Pedro Bigas Rigo,UD Las Palmas,78,CB
Duván Zapata,Sampdoria,78,ST
Matias Vecino,Inter,78,"CM, CDM"
Rubén  Rochina Naixes,Rubin Kazan,78,"CAM, LM, RM"
Alfred John Momar N'Diaye,Wolverhampton Wanderers,78,"CDM, CM, CB"
Gökhan Töre,Beşiktaş JK,78,"RM, LM"
Andreu Fontàs Prat,RC Celta,78,CB
Marvin Plattenhardt,Hertha BSC,78,LB
Cenk Tosun,Beşiktaş JK,78,ST
Simone Verdi,Bologna,78,"RW, CAM"
Serigne Modou Kara Mbodji,RSC Anderlecht,78,CB
Sebastian Rode,Borussia Dortmund,78,"CDM, CM"
Łukasz Teodorczyk,RSC Anderlecht,78,ST
Valentin Eysseric,Fiorentina,78,"RW, LW, CAM, LM"
Baptiste Reynet,Dijon FCO,78,GK
Emiliano Sala,FC Nantes,78,ST
Raúl Alonso Jiménez Rodríguez,SL Benfica,78,ST
Jesse Lingard,Manchester United,78,"RM, LW, LM, RW"
Guido Pizarro,Sevilla FC,78,"CDM, CM"
Tiago Luis Volpi,Querétaro,78,GK
José Heriberto Izquierdo Mena,Brighton & Hove Albion,78,LW
Rodrigo Andrés Battaglia,Sporting CP,78,"CM, CDM"
Andrey Lunev,Zenit St. Petersburg,78,GK
Jack Cork,Burnley,78,"CDM, CM"
Omar El Kaddouri,PAOK,78,"CAM, CM"
Nicolas N'Koulou,Torino,78,CB
Etrit Berisha,Atalanta,78,GK
Josef de Souza Dias,Fenerbahçe SK,78,"CDM, CM"
Ben Mee,Burnley,78,CB
Wahbi Khazri,Stade Rennais FC,78,"LM, CAM, RM"
Andros Townsend,Crystal Palace,78,"LM, RM"
Raúl Rodríguez Navas,Real Sociedad,78,CB
Agustín Marchesín,Club América,78,GK
Denis Cheryshev,Villarreal CF,78,"LM, LW"
Hernâni Jorge Santos Fortes,FC Porto,78,"RM, LM"
Darío Benedetto,Boca Juniors,78,ST
Raúl Michel Melo da Silva,SC Braga,78,CB
Jonathan Rodríguez Menéndez,Málaga CF,78,"LM, RM"
Eliseu Pereira dos Santos,SL Benfica,78,LB
Robin van Persie,Fenerbahçe SK,78,"ST, CAM"
César González Navas,Rubin Kazan,78,CB
John Terry,Aston Villa,78,CB
Tim Howard,Colorado Rapids,78,GK
Joaquín Sánchez Rodríguez,Real Betis,78,"RM, CAM, ST, LM"
Emmanuel Adebayor,Medipol Başakşehir FK,78,ST
Jérémy Toulalan,FC Girondins de Bordeaux,78,"CB, CDM"
Sergey Ignashevich,PFC CSKA Moscow,78,CB
Marco Borriello,SPAL,78,ST
Burak Yılmaz,Trabzonspor,78,ST
Jimmy Briand,En Avant de Guingamp,78,"ST, RM"
Sergio García de la Fuente,RCD Espanyol,78,"ST, RM, LM"
Robert Huth,Leicester City,78,CB
Bruno Eduardo Regufe Alves,Rangers FC,78,CB
Blerim Džemaili,Montreal Impact,78,"CM, CAM"
Ragnar Klavan,Liverpool,78,CB
Lisandro López,Racing Club,78,ST
Marcelo Barovero,Club Necaxa,78,GK
José Ernesto Sosa,Trabzonspor,78,"CM, CAM"
Gökhan Gönül,Beşiktaş JK,78,RB
Oscar Wendt,Borussia Mönchengladbach,78,"LB, LM"
Jesús Navas González,Sevilla FC,78,RM
Roberto Soldado Rillo,Fenerbahçe SK,78,ST
Sergey Ryzhikov,Rubin Kazan,78,GK
José Gustavo Sand,Club Atlético Lanús,78,ST
Per Ciljan Skjelbred,Hertha BSC,78,"CDM, CM"
Rodrigo Sebastián Palacio,Bologna,78,ST
Vitorino Hilton da Silva,Montpellier HSC,78,CB
Yoann  Gourcuff,Stade Rennais FC,78,"CAM, ST"
Michael Bradley,Toronto FC,78,"CDM, CM"
Clint Dempsey,Seattle Sounders FC,78,"CAM, CF, ST, LM"
Thomas Vermaelen,FC Barcelona,78,"CB, LB"
Jorge Luís Valdivia Toro,Chile,78,"CAM, CF"
Scott Dann,Crystal Palace,78,CB
Jefferson Agustín Farfán Guadalupe,Lokomotiv Moscow,78,"RM, ST"
Ibrahim Afellay,Stoke City,78,"CAM, CM, LM, CDM"
Christian Gentner,VfB Stuttgart,78,"CM, CDM, CAM"
Fabio Quagliarella,Sampdoria,78,ST
Riccardo Montolivo,Milan,78,"CDM, CM"
Francisco Javier  García Fernández,Real Betis,78,CDM
Fernando Javier Llorente Torres,Tottenham Hotspur,78,ST
Guillaume Gillet,Olympiacos CFP,78,"CDM, CM"
Nicolas Lombaerts,KV Oostende,78,CB
Adriano Correia Claro,Beşiktaş JK,78,"LB, LM"
Fernando Rubén Gago,Boca Juniors,78,"CDM, CM"
Marco Gastón Rubén Rodríguez,Rosario Central,78,ST
Ignazio Abate,Milan,78,RB
Salvatore Bocchetti,Spartak Moscow,78,CB
Márcio Rafael Ferreira de Souza,FC Bayern München,78,"RB, CB"
Kenneth Vermeer,Feyenoord,78,GK
Steven Defour,Burnley,78,"CM, LM"
Eljero Elia,Medipol Başakşehir FK,78,"LW, LM"
Matías Ariel Fernández Fernández,Club Necaxa,78,"CM, CF"
Vadis Odjidja-Ofoe,Olympiacos CFP,78,"CM, CDM, CAM"
Gustavo Adrián Ramos Vásquez,Granada CF,78,"ST, RW"
Nahuel Ignacio Guzmán,Tigres U.A.N.L.,78,GK
Cristian Eduardo Zapata Valencia,Milan,78,CB
Miguel Luís Pinto Veloso,Genoa,78,"CDM, CM"
Paul Baysse,Málaga CF,78,"CB, RB"
Esteban Félix Granero Molina,RCD Espanyol,78,"CM, CAM, CDM"
Thomas Mangani,Angers SCO,78,CM
Miguel Arturo Layún Prado,FC Porto,78,"LB, RB"
Pedro Mosquera Parada,Deportivo de La Coruña,78,"CDM, CM"
기성용 寄诚庸,Swansea City,78,"CM, CDM"
Guilherme Alvim Marinato,Lokomotiv Moscow,78,GK
Luiz Adriano de Souza da Silva,Spartak Moscow,78,ST
Marek Suchý,FC Basel 1893,78,CB
Jose Holebas,Watford,78,"LB, LWB"
Andy Carroll,West Ham United,78,ST
Maximiliano Pereira,FC Porto,78,RB
Balázs Dzsudzsák,Hungary,78,"LM, RM"
Troy Deeney,Watford,78,ST
Raúl Bobadilla,Borussia Mönchengladbach,78,"ST, RM"
Fin Bartels,SV Werder Bremen,78,"CF, RM, LM"
Sebastian Langkamp,Hertha BSC,78,CB
Nicolai Müller,Hamburger SV,78,"RM, LM"
Fernando Francisco Reges,Galatasaray SK,78,"CDM, CM"
Kieran  Gibbs,West Bromwich Albion,78,LB
本田 圭佑,Pachuca,78,"RW, CAM"
Jefferson Antonio Montero Vite,Getafe CF,78,"LM, LW"
Kwadwo Asamoah,Juventus,78,"LB, LM, CM"
Denis Glushakov,Spartak Moscow,78,"CDM, CM"
Artem Dzyuba,Zenit St. Petersburg,78,ST
Pavel Mamaev,FC Krasnodar,78,"RW, CM, LW"
Juan Francisco Moreno Fuertes,Deportivo de La Coruña,78,RB
Lautaro Germán Acosta,Club Atlético Lanús,78,"LW, RW"
Senad Lulić,Lazio,78,"CM, LB, LM"
Hugo Miguel Almeida Costa Lopes,Akhisar Belediyespor,78,RB
Yannick Bolasie Yala,Everton,78,"RM, ST, LM"
Markel Susaeta Laskurain,Athletic Club de Bilbao,78,"RW, LW"
Víctor Sánchez Mata,RCD Espanyol,78,"RB, CDM, CM, LB"
Julian Baumgartlinger,Bayer 04 Leverkusen,78,CDM
Rafael Pereira da Silva,Olympique Lyonnais,78,RB
Xabier Etxeita Gorritxategi,Athletic Club de Bilbao,78,CB
Celso Borges Mora,Deportivo de La Coruña,78,"CDM, CM, CAM"
Holger Badstuber,VfB Stuttgart,78,CB
Romain Hamouma,AS Saint-Étienne,78,"RW, LW, CAM"
Emanuele Giaccherini,Napoli,78,"LW, CM"
Guido Burgstaller,FC Schalke 04,78,"ST, LW"
Charlie Austin,Southampton,78,ST
Teófilo Gutiérrez,Junior FC,78,ST
Enzo Pérez,River Plate,78,"CM, CDM"
Daniel Caligiuri,FC Schalke 04,78,"RM, LM, RW"
Marcelo Nicolás Lodeiro Benítez,Seattle Sounders FC,78,"RM, CAM, CF"
Marco Höger,1. FC Köln,78,"CM, CDM"
Charles Mariano Aránguiz Sandoval,Bayer 04 Leverkusen,78,"CM, CDM"
André Filipe Brás André,FC Porto,78,CM
Nacer Chadli,West Bromwich Albion,78,"RM, LM, CAM"
José Carlos Coentrão Marafona,SC Braga,78,GK
Ismaily Gonçalves dos S.,Shakhtar Donetsk,78,LB
Milan Badelj,Fiorentina,78,"CM, CDM"
David López Silva,RCD Espanyol,78,"CB, CM, CDM"
João Natailton Ramos dos Santos,FC Krasnodar,78,"LM, LW, RM, RW"
乾 貴士,SD Eibar,78,"LM, RM"
Lucas Castro,Chievo Verona,78,"CM, RM"
Andreas Samaris,SL Benfica,78,"CDM, CM"
Bruno da Silva Peres,Roma,78,"RM, RB"
Alexander Szymanowski,CD Leganés,78,"LM, CM, LW"
Pedro Miguel Martins Santos,Columbus Crew SC,78,"RM, LM"
José Luis Morales Nogales,Levante UD,78,"LM, RM"
Omar Al Soma,Al Ahli,78,ST
Alban Lafont,Toulouse Football Club,77,GK
Lucas Hernández,Atlético Madrid,77,"CB, LB"
Amadou Diawara,Napoli,77,"CDM, CM"
Patrik Schick,Roma,77,ST
Andreas Hugo Hoelgebaum Pereira,Valencia CF,77,"LM, CM, CAM"
Andrija Živković,SL Benfica,77,"RM, LM"
Rúben Diogo da Silva Neves,Wolverhampton Wanderers,77,"CDM, CM"
Diogo José Teixeira da Silva,Wolverhampton Wanderers,77,"LW, ST"
Presnel Kimpembe,Paris Saint-Germain,77,CB
Marcos Llorente Moreno,Real Madrid,77,"CDM, CM"
Pablo Fornals Malla,Villarreal CF,77,"CAM, CM, CDM, LM"
Onyinye Wilfred Ndidi,Leicester City,77,"CDM, CM"
Nathan Redmond,Southampton,77,"LM, RM, ST"
Jordan Pickford,Everton,77,GK
Sardar Azmoun,Rubin Kazan,77,ST
Matías Kranevitter,Zenit St. Petersburg,77,"CDM, CM"
Alen Halilović,UD Las Palmas,77,"CAM, RM, CM"
Wallace Fortuna dos Santos,Lazio,77,CB
Sandro  Ramírez Castillo,Everton,77,ST
Sebastián Driussi,Zenit St. Petersburg,77,"ST, LW"
Jesús Vallejo Lázaro,Real Madrid,77,CB
Nadiem Amiri,TSG 1899 Hoffenheim,77,"CAM, CM, LM"
Lorenzo Pellegrini,Roma,77,CM
Sergi Gómez Solà,RC Celta,77,CB
Leandro Paredes,Zenit St. Petersburg,77,"CDM, CM"
Victor Vinícius Coelho dos Santos,PFC CSKA Moscow,77,"ST, CAM"
Adnan Januzaj,Real Sociedad,77,"LM, RM, CAM"
Abdul Rahman Baba,Chelsea,77,"LB, LM"
Marcos Paulo Mesquita Lopes,AS Monaco,77,RM
Roman Zobnin,Spartak Moscow,77,"CDM, CM, LM"
Gonzalo Escalante,SD Eibar,77,"CDM, CM"
Aritz Elustondo,Real Sociedad,77,"RB, CB"
Dalbert Henrique Chagas Estevão,Inter,77,"LB, LWB, LM"
Juan Miguel Jiménez López,Real Sociedad,77,"ST, CAM, LM"
Jordi Amat Maas,Real Betis,77,CB
Jordan Veretout,Fiorentina,77,"CM, CDM"
Harry Maguire,Leicester City,77,CB
Stefanos Kapino,Olympiacos CFP,77,GK
Jordan Lukaku,Lazio,77,LB
Thomas Partey,Atlético Madrid,77,"CDM, CM, RM"
Otávio Edmilson da Silva Monteiro,FC Porto,77,"LM, CAM"
Jonathan Castro Otto,RC Celta,77,"LB, RB"
Mario Lemina,Southampton,77,"CM, CDM"
Kenny Tete,Olympique Lyonnais,77,RB
Wesley Hoedt,Southampton,77,CB
Georges-Kévin Nkoudou,Tottenham Hotspur,77,"LM, RM"
Bruno Miguel Semedo Varela,SL Benfica,77,GK
Mauricio Lemos Merladet,UD Las Palmas,77,"CB, CDM"
Jonjo Shelvey,Newcastle United,77,"CM, CDM"
Diego Antonio Reyes Rosales,FC Porto,77,CB
Gilbert Gianelli Imbula Wanga,Toulouse Football Club,77,"CM, CDM"
Luis Alberto Romero Alconchel,Lazio,77,"CAM, LW, LM"
José Ángel Gómez Campaña,Levante UD,77,"CDM, CAM, CM"
Pedro  Mba Obiang Avomo,West Ham United,77,"CDM, CM"
Martin Hinteregger,FC Augsburg,77,CB
Stefano Sturaro,Juventus,77,"CM, LM"
Terence Kongolo,AS Monaco,77,"LB, CB"
Sébastien Haller,Eintracht Frankfurt,77,ST
Jhon Córdoba,1. FC Köln,77,ST
Juan Fernando Quintero,Independiente Medellín,77,CAM
Silvan Widmer,Udinese,77,"RB, RM"
Matteo Politano,Sassuolo,77,"LW, RW"
Maximilian Philipp,Borussia Dortmund,77,"CF, ST, LW, RW"
Bartolomeu Jacinto Quissanga,Lazio,77,CB
Pedro Henrique Pereira da Silva,Vitória Guimarães,77,CB
Alessandro Schöpf,FC Schalke 04,77,"RM, RWB, RW"
Bruno Miguel Boialvo Gaspar,Fiorentina,77,RB
Vincent Janssen,Fenerbahçe SK,77,ST
Joshua King,Bournemouth,77,"ST, CF, CAM"
Steve Cook,Bournemouth,77,CB
Sergio Álvarez Díaz,Real Sporting de Gijón,77,"CM, CDM"
José Ramiro Funes Mori,Everton,77,CB
Frederik Hillesborg Sørensen,1. FC Köln,77,"CB, RB"
Geoffrey Kondogbia,Valencia CF,77,"CDM, CM"
José Luis García del Pozo,Málaga CF,77,"CDM, CM"
Jesé Rodríguez Ruíz,Stoke City,77,"LM, ST"
Amin Younes,Ajax,77,LW
Jetro Willems,Eintracht Frankfurt,77,LB
Luka Milivojević,Crystal Palace,77,"CDM, CM"
