Name,club,overall,player_positions
Diego Alberto Milito,Racing Club,79,ST
Andriy Pyatov,Shakhtar Donetsk,79,GK
Álvaro Arbeloa Coca,Real Madrid,79,"RB, LB"
Roberto Soldado Rillo,Villarreal CF,79,ST
Aleksandr Samedov,Lokomotiv Moscow,79,"RM, CAM, RW"
Vasiliy Berezutskiy,PFC CSKA Moscow,79,CB
Christophe Jallet,Olympique Lyonnais,79,RB
Rio Antonio Zoba Mavuba,LOSC Lille,79,CDM
Andreas Granqvist,FC Krasnodar,79,CB
Jorge Luís Valdivia Toro,Chile,79,"CAM, CF"
Alexandre Dimitri Song-Billong,West Ham United,79,"CDM, CM"
Michael Krohn-Dehli,Sevilla FC,79,"CM, CDM"
Fabio Quagliarella,Torino,79,ST
Hatem Ben Arfa,OGC Nice,79,"RM, CAM, RW, ST"
Ben Foster,West Bromwich Albion,79,GK
Andrea Raggi,AS Monaco,79,"CB, RB"
Younès Kaboul,Sunderland,79,CB
Bacary Sagna,Manchester City,79,RB
Adriano Correia Claro,FC Barcelona,79,LB
Ştefan Daniel Radu,Lazio,79,LB
Nicolás Martín Pareja,Sevilla FC,79,CB
Gabriel Alejandro Paletta,Atalanta,79,CB
Luis Antonio Valencia Mosquera,Manchester United,79,"RM, RB, RWB"
Yohan Cabaye,Crystal Palace,79,"CDM, CM"
Rémy Riou,FC Nantes,79,GK
Micah Richards,Aston Villa,79,"CB, RB"
Tim Krul,Newcastle United,79,GK
Davide Astori,Fiorentina,79,CB
Cristian Daniel Ansaldi,Genoa,79,LB
Lucas  Pezzini Leiva,Liverpool,79,"CDM, CM"
Kévin Gameiro,Sevilla FC,79,ST
Augusto Matías Fernández,RC Celta,79,"CM, CDM"
Bryan Ruiz González,Sporting CP,79,"LM, RM, CAM"
Eder Citadin Martins,Sampdoria,79,"LW, CF"
Jeremain Lens,Sunderland,79,LW
Luiz Rhodolfo Dini Gaioto,Beşiktaş JK,79,CB
Luiz Adriano de Souza da Silva,Milan,79,ST
Adil Rami,Sevilla FC,79,CB
Angelo Obinze Ogbonna,West Ham United,79,CB
Aleksandar Kolarov,Manchester City,79,LB
Fabián Orellana,RC Celta,79,"RW, CM, CAM"
Teófilo Gutiérrez,Sporting CP,79,ST
Enzo Pérez,Valencia CF,79,"CM, CDM"
Luke Shaw,Manchester United,78,LB
Paulo Bruno Exequiel Dybala,Juventus,78,ST
Daniele Rugani,Juventus,78,CB
Maximilian Meyer,FC Schalke 04,78,"CAM, CM"
Niklas Süle,TSG 1899 Hoffenheim,78,CB
Jetro Willems,PSV,78,LB
Mateo Kovačić,Real Madrid,78,CM
Fábio Henrique Tavares,AS Monaco,78,"RB, CDM"
José María Giménez de Vargas,Atlético Madrid,78,CB
Hugo Mallo Novegil,RC Celta,78,RB
Sergio Roberto Carnicer,FC Barcelona,78,"CM, RB, CDM"
Gerard Deulofeu Lázaro,Everton,78,"RM, RW"
Jesé Rodríguez Ruíz,Real Madrid,78,"LM, ST, RM"
Daniele Baselli,Torino,78,"CM, CDM"
Frederico R. de Paula Santos,Shakhtar Donetsk,78,"CM, CDM, CAM"
Abdul Rahman Baba,Chelsea,78,"LB, LM"
Fabian Schär,TSG 1899 Hoffenheim,78,CB
Sofiane Boufal,LOSC Lille,78,"CAM, RM, LM"
João Mário Naval Costa Eduardo,Sporting CP,78,CM
Danilo Barbosa da Silva,Valencia CF,78,"CDM, CM"
Aleksandar Dragović,Austria,78,"CB, CDM"
Francis Coquelin,Arsenal,78,"CDM, CM"
Manolo Gabbiadini,Napoli,78,"CAM, CF, RW"
Kalidou Koulibaly,Napoli,78,CB
Geoffrey Kondogbia,Inter,78,"CDM, CM"
Harry Kane,Tottenham Hotspur,78,"ST, CF"
Loris Karius,1. FSV Mainz 05,78,GK
Bernard  Anício Caldeira Duarte,Shakhtar Donetsk,78,"CAM, LW"
Denis Cheryshev,Real Madrid,78,"LM, LW"
Yannick Ferreira Carrasco,Atlético Madrid,78,LM
Sadio Mané,Southampton,78,"CF, LM, LW, RM"
Rafael Alexandre Fernandes Ferreira da Silva,SC Braga,78,LM
Jonathan dos Santos Ramírez,Villarreal CF,78,"RM, CM, CDM"
Yann Gérard M'Vila,Sunderland,78,"CDM, CM"
Mehmet Ekici,Trabzonspor,78,"CAM, CM"
Jeroen Zoet,PSV,78,GK
Mathew Ryan,Valencia CF,78,GK
Gabriel Armando de Abreu,Arsenal,78,CB
Samuel García Sánchez,Villarreal CF,78,"RM, ST"
Faouzi Ghoulam,Napoli,78,LB
Simone Zaza,Juventus,78,ST
Thorgan Hazard,Borussia Mönchengladbach,78,"LM, CAM, CF"
Michy Batshuayi Tunga,Olympique de Marseille,78,ST
Leonardo Carrilho Baptistão,Villarreal CF,78,ST
Juan Fernando Quintero,Stade Rennais FC,78,CAM
Yuriy Lodygin,Zenit St. Petersburg,78,GK
Caner Erkin,Fenerbahçe SK,78,"LB, LM"
Moussa Sissoko,Newcastle United,78,"CAM, CM, RM"
Marko Arnautović,Stoke City,78,"LM, RM"
Clément Grenier,Olympique Lyonnais,78,"CAM, CM"
Giacomo Bonaventura,Milan,78,"CM, LW"
Aleksandr Kokorin,Dinamo Moscow,78,"ST, CAM"
Wissam Ben Yedder,Toulouse Football Club,78,"ST, CF"
Cédric Ricardo Alves Soares,Southampton,78,RB
Gastón Exequiel Ramírez Pereyra,Southampton,78,"CAM, RM"
Eduardo Vargas,TSG 1899 Hoffenheim,78,"RM, ST"
Nabil Ghilas,Levante UD,78,"ST, RW"
Édgar Felipe Pardo Castro,Olympiacos CFP,78,"RW, LW"
Ryan Bertrand,Southampton,78,LB
David Ospina Ramírez,Arsenal,78,GK
Andy Carroll,West Ham United,78,ST
Gylfi Þór Sigurðsson,Swansea City,78,"CAM, LM"
Ivelin Popov,Spartak Moscow,78,"CAM, LM"
Álvaro Domínguez Soto,Borussia Mönchengladbach,78,"CB, LB"
Mattia Destro,Bologna,78,ST
Oliver Baumann,TSG 1899 Hoffenheim,78,GK
José Raúl Baena Urdiales,Rayo Vallecano,78,"CDM, CM"
Yaroslav Rakitskyi,Shakhtar Donetsk,78,CB
Edson Andre Sitoe,Stade Rennais FC,78,CB
Marcelo Nicolás Lodeiro Benítez,Boca Juniors,78,CAM
Josuha Guilavogui,VfL Wolfsburg,78,"CDM, CM"
Tomás Pina Isla,Villarreal CF,78,"CM, CDM"
Charles Mariano Aránguiz Sandoval,Bayer 04 Leverkusen,78,"CM, CDM, RM"
Jordy Clasie,Southampton,78,CDM
André Filipe Brás André,FC Porto,78,"CM, CDM"
Federico Fernández,Swansea City,78,CB
Segundo Víctor Ibarbo Guerrero,Watford,78,"RW, LW"
Ewerton José Almeida Santos,Sporting CP,78,CB
Felipe Salvador Caicedo Corozo,RCD Espanyol,78,ST
Mapou Yanga-M'Biwa,Olympique Lyonnais,78,"CB, RB"
Valentin Stocker,Hertha BSC,78,"CAM, LM"
Jean-Eric Maxim Choupo-Moting,FC Schalke 04,78,"ST, LM, RM"
Ibrahima Traoré,Borussia Mönchengladbach,78,"RM, LM"
Gregory van der Wiel,Paris Saint-Germain,78,RB
Thomas Heurtaux,Udinese,78,"CB, RB"
Stefan Reinartz,Eintracht Frankfurt,78,"CDM, CB"
Markel Susaeta Laskurain,Athletic Club de Bilbao,78,RW
Miguel Alex Jesus Rosa,Os Belenenses,78,LM
Daniel Caligiuri,VfL Wolfsburg,78,"LM, RM"
Islam Slimani,Sporting CP,78,ST
Itumeleng Khune,Kaizer Chiefs,78,GK
Roman Shishkin,Lokomotiv Moscow,78,"RB, CDM"
Andrea Ranocchia,Inter,78,CB
Anthony Modeste,1. FC Köln,78,ST
Jonathan Ludovic Biabiany,Inter,78,"RW, LW, RM"
Lucas Pérez Martínez,Deportivo de La Coruña,78,"CAM, ST, RM"
Ricardo Alberto Silveira de Carvalho,AS Monaco,78,CB
Dirk Kuijt,Feyenoord,78,"RW, ST"
Christopher Veijeany Samba,Dinamo Moscow,78,CB
Emiliano Moretti,Torino,78,CB
Carlos Idriss Kameni,Málaga CF,78,GK
Kolo Habib Touré,Liverpool,78,CB
이동국 李东国,Jeonbuk Hyundai Motors,78,ST
Robert Huth,Leicester City,78,CB
Esteban Matías Cambiasso Delau,Olympiacos CFP,78,"CM, CDM"
Wilfredo Daniel Caballero,Manchester City,78,GK
Germán Gustavo Denis,Atalanta,78,ST
José Ernesto Sosa,Beşiktaş JK,78,"CAM, RM, CF, CM"
Ikechukwu Uche,Tigres U.A.N.L.,78,ST
Mikel Rico Moreno,Athletic Club de Bilbao,78,"CM, CDM, CAM"
Xabier Prieto Argarate,Real Sociedad,78,"RW, CAM, RM"
Mario Gómez García,Beşiktaş JK,78,ST
Vitorino Hilton da Silva,Montpellier HSC,78,CB
Yuriy Zhirkov,Dinamo Moscow,78,"LM, LB, LW"
Scott Dann,Crystal Palace,78,CB
Christian Gentner,VfB Stuttgart,78,"CM, CDM, CAM"
Jesús Gámez Duarte,Atlético Madrid,78,"LB, RB"
Oleksandr Kucher,Shakhtar Donetsk,78,CB
Nicolas Lombaerts,Zenit St. Petersburg,78,CB
Bradley Guzan,Aston Villa,78,GK
Łukasz Fabiański,Swansea City,78,GK
Lior Refaelov,Club Brugge KV,78,"RW, CAM, LW"
Eugen Polanski,TSG 1899 Hoffenheim,78,"CDM, CM"
Adam Johnson,Sunderland,78,"RM, LM"
Danilo Larangeira,Udinese,78,CB
Alan Kasaev,Lokomotiv Moscow,78,"LM, CAM"
Federico Fernando Higuaín,Columbus Crew SC,78,CAM
Ignazio Abate,Milan,78,RB
Emiliano Viviano,Sampdoria,78,GK
Márcio Rafael Ferreira de Souza,FC Bayern München,78,RB
Kenneth Vermeer,Feyenoord,78,GK
Jonny Evans,West Bromwich Albion,78,CB
Cheik Ismaël Tioté,Newcastle United,78,"CDM, CM"
Nílson Corrêa Júnior,Moreirense FC,78,GK
Alberto De La Bella Madureño,Real Sociedad,78,LB
José María Basanta,Monterrey,78,CB
Diego Hernán Váleri,Portland Timbers,78,"CAM, RW"
Carlos Martínez Díaz,Real Sociedad,78,RB
Silvestre Manuel Gonçalves Varela,FC Porto,78,"LW, RW"
Luca Cigarini,Atalanta,78,CM
Guilherme Magdalena Siqueira,Atlético Madrid,78,LB
Simon Mignolet,Liverpool,78,GK
Kevin-Prince Boateng,FC Schalke 04,78,"CM, CAM, CDM"
Pedro León Sánchez Gil,Getafe CF,78,RM
Winston  Reid,West Ham United,78,CB
Gustavo Adrián Ramos Vásquez,Borussia Dortmund,78,ST
Pontus Wernbloom,PFC CSKA Moscow,78,CDM
Marcus Berg,Panathinaikos FC,78,"ST, CF"
Marouane Fellaini-Bakkioui,Manchester United,78,"CM, CDM"
Weligton Róbson Pena de Oliveira,Málaga CF,78,CB
Papiss Demba Cissé,Newcastle United,78,ST
Cristian Eduardo Zapata Valencia,Milan,78,CB
Pablo Daniel Osvaldo,FC Porto,78,ST
Moustapha Bayal Sall,AS Saint-Étienne,78,CB
Youssouf Chafiq Mulumbu Ngangu,Norwich City,78,"CDM, CM"
Oscar René Cardozo Marín,Trabzonspor,78,ST
Federico Julián Fazio,Tottenham Hotspur,78,CB
Dame N'Doye,Trabzonspor,78,ST
Guilherme Alvim Marinato,Lokomotiv Moscow,78,GK
António Alberto Bastos Pimparel,Sevilla FC,78,GK
Nordin Amrabat,Málaga CF,78,"ST, LM, CAM"
Konstantinos Mitroglou,SL Benfica,78,ST
Orestis Karnezis,Udinese,78,GK
Claudio Ariel Yacob,West Bromwich Albion,78,"CDM, CM"
Fernando Francisco Reges,Manchester City,78,"CDM, CM"
Mame Biram Diouf,Stoke City,78,"ST, RM"
Bruno Écuélé Manga,Cardiff City,78,CB
Senad Lulić,Lazio,78,"CM, LM, LW, LB"
José Fernando Viana de Santana,Fenerbahçe SK,78,ST
Fredy Henkyer Montero Muñoz,Sporting CP,78,"ST, CF"
Iago Aspas Juncal,RC Celta,78,"ST, CAM"
岡崎 慎司,Leicester City,78,ST
Adrián San Miguel del Castillo,West Ham United,78,GK
Josip Iličić,Fiorentina,78,"CF, RW"
Ángel Correa,Atlético Madrid,77,"ST, CAM"
Jack Butland,Stoke City,77,GK
John Stones,Everton,77,"CB, RB"
Kurt Happy Zouma,Chelsea,77,"CB, RB"
Oğuzhan Özyakup,Beşiktaş JK,77,"CM, CAM, CDM"
Matthias Ginter,Borussia Dortmund,77,"CB, CDM, RB"
Samuel Castillejo Azuaga,Villarreal CF,77,LM
Rodrigo De Paul,Valencia CF,77,"LM, CAM, LW"
Anwar El Ghazi,Ajax,77,RW
Wendell Nascimento Borges,Bayer 04 Leverkusen,77,LB
Dennis Praet,RSC Anderlecht,77,"CAM, LM"
Stefano Sturaro,Juventus,77,"CM, CDM"
Tetchi Jores Charlemagne Ulrich Okore,Aston Villa,77,CB
Arkadiusz Milik,Ajax,77,ST
Maximilian Arnold,VfL Wolfsburg,77,"CM, CAM, RM, LM"
Chancel Mbemba,Newcastle United,77,CB
Lazar  Marković,Fenerbahçe SK,77,"RM, LM"
Ali Ghazal,CD Nacional,77,CDM
Anderson Souza Conceição,SL Benfica,77,"CAM, CM, ST"
Jonjo Shelvey,Swansea City,77,"CM, CDM, CAM"
Tolgay Ali Arslan,Beşiktaş JK,77,"CM, CDM"
Cenk Tosun,Beşiktaş JK,77,ST
Juan Manuel Iturbe Arévalo,Roma,77,RW
Jeison Fabián Murillo Cerón,Inter,77,CB
Diogo José Rosário Gomes Figueiras,Genoa,77,RB
Rubén Pardo Gutiérrez,Real Sociedad,77,"CM, CDM"
Luiz Frello Filho Jorge,Napoli,77,"CDM, CM"
Filip Kostić,VfB Stuttgart,77,"LM, LW"
Hakim Ziyech,FC Twente,77,CAM
Kevin Wimmer,Tottenham Hotspur,77,CB
Sven van Beek,Feyenoord,77,CB
Fábio Miguel dos Santos Sturgeon,Os Belenenses,77,"RM, LM, CAM"
Nemanja Radoja,RC Celta,77,"CDM, CM"
Henri Saivet,FC Girondins de Bordeaux,77,"CM, CAM, LM"
Omar El Kaddouri,Napoli,77,"CM, CAM"
Admir Mehmedi,Bayer 04 Leverkusen,77,"CF, ST, LM"
Gilbert Gianelli Imbula Wanga,FC Porto,77,"CM, CDM"
Josip Drmić,Borussia Mönchengladbach,77,ST
Pablo Sarabia García,Getafe CF,77,"CAM, RM, ST"
Alberto Moreno Pérez,Liverpool,77,"LB, LM, LWB"
Joël Veltman,Ajax,77,CB
Matheus Lima Magalhães,SC Braga,77,GK
Diego Rolán,FC Girondins de Bordeaux,77,"ST, RM"
Héctor Miguel Herrera López,FC Porto,77,CM
Danny Rose,Tottenham Hotspur,77,LB
Jay Rodriguez,Southampton,77,"LM, ST"
Fabian Delph,Manchester City,77,"CM, CDM"
Jefferson Antonio Montero Vite,Swansea City,77,"LW, LM"
Alberto Paloschi,Chievo Verona,77,ST
Daryl Janmaat,Newcastle United,77,RB
Victor Wanyama,Southampton,77,"CDM, CM"
Josef de Souza Dias,Fenerbahçe SK,77,"CDM, CM"
Andrea Bertolacci,Milan,77,CM
Daniel Ginczek,VfB Stuttgart,77,ST
Andreu Fontàs Prat,RC Celta,77,"CB, CDM"
Maxime Lestienne,PSV,77,LW
Sebastian Jung,VfL Wolfsburg,77,RB
Haris Seferović,Eintracht Frankfurt,77,"ST, LM"
Steven Caulker,Southampton,77,CB
Jeffrey Bruma,PSV,77,CB
Kevin Kampl,Bayer 04 Leverkusen,77,"RM, CAM, CM"
Charlie Austin,Queens Park Rangers,77,ST
Benjamin Stambouli,Paris Saint-Germain,77,"CDM, CM"
Wilfried Zaha,Crystal Palace,77,"RW, RM, LM"
Carlos Henrique Venancio Casimiro,Real Madrid,77,CDM
David López Silva,Napoli,77,"CDM, CM"
Jannik Vestergaard,SV Werder Bremen,77,CB
Jonas Hector,1. FC Köln,77,LB
Lisandro López,SL Benfica,77,CB
Semih Kaya,Galatasaray SK,77,CB
Lorenzo De Silvestri,Sampdoria,77,RB
Daniel Wass,RC Celta,77,"RM, CAM, RW, CM"
기성용 寄诚庸,Swansea City,77,"CM, CDM"
Sidnei Rechel da Silva Júnior,Deportivo de La Coruña,77,CB
Ljubomir Fejsa,SL Benfica,77,CDM
Joe Allen,Liverpool,77,"CM, CDM"
Andrea Poli,Milan,77,CM
Sebastian Rudy,TSG 1899 Hoffenheim,77,"CM, CDM, RB"
Marko Vejinović,Feyenoord,77,"CM, CDM"
Tom Cleverley,Everton,77,"CM, CDM, CAM"
Sébastien Corchia,LOSC Lille,77,"RB, RM"
Luciano Narsingh,PSV,77,RW
Jaume Costa Jordá,Villarreal CF,77,"LB, LM"
André Almeida Pinto,SC Braga,77,CB
Marco Höger,FC Schalke 04,77,"CM, CDM, RB"
Ibai Gómez Pérez,Athletic Club de Bilbao,77,"LW, CAM"
Ermin Bičakčić,TSG 1899 Hoffenheim,77,CB
Salif Sané,Hannover 96,77,"CDM, CM, CB"
Alhassane Bangoura,Rayo Vallecano,77,"RM, LM"
Alessandro  Florenzi,Roma,77,"RB, RW, CM"
Marcelo dos Santos Ferreira,Rio Ave FC,77,CB
Rúben Rafael de Sousa Ferreira,Clube Sport Marítimo,77,LB
Vlad Chiricheş,Napoli,77,"CB, RB"
Morgan Sanson,Montpellier HSC,77,"CM, CDM, CAM, LM"
Jack Cork,Swansea City,77,"CDM, CM"
Óscar Guido Trejo,Toulouse Football Club,77,"CAM, CM, RM"
Ciaran Clark,Aston Villa,77,CB
Siem de Jong,Newcastle United,77,"CAM, ST"
Sven Ulreich,FC Bayern München,77,GK
Carlos Augusto Zambrano Ochandarte,Eintracht Frankfurt,77,CB
Rafael Pereira da Silva,Olympique Lyonnais,77,RB
Xabier Etxeita Gorritxategi,Athletic Club de Bilbao,77,CB
Alexandre Luiz Reame,Kuban Krasnodar,77,CB
Celso Borges Mora,Deportivo de La Coruña,77,"CM, CDM"
Timm Klose,VfL Wolfsburg,77,CB
Marco André Silva Lopes Matias,Sheffield Wednesday,77,"LW, LM"
Lorenzo Tonelli,Empoli,77,CB
Taras Stepanenko,Shakhtar Donetsk,77,CDM
Giancarlo González Castro,Palermo,77,CB
Alexandru Iulian Maxim,VfB Stuttgart,77,"CAM, CF"
André Hahn,Borussia Mönchengladbach,77,"RM, ST"
Zdravko Kuzmanović,FC Basel 1893,77,"CM, CDM"
Steven Defour,RSC Anderlecht,77,"CM, CDM"
Sidney Sam,FC Schalke 04,77,"RM, RW, CF"
Esteban Félix Granero Molina,Real Sociedad,77,"CM, CAM, CDM"
Alberto  Bueno Calvo,FC Porto,77,"CAM, ST"
Marko Marin,Trabzonspor,77,"CAM, LW"
Mauricio Aníbal Isla Isla,Olympique de Marseille,77,"RB, RM"
Cheick Tidiane Diabaté,FC Girondins de Bordeaux,77,ST
Marcel Schmelzer,Borussia Dortmund,77,LB
Volkan Şen,Fenerbahçe SK,77,"RM, LM"
Agustín Marchesín,Santos Laguna,77,GK
Milan Badelj,Fiorentina,77,"CDM, CM"
Christian Abbiati,Milan,77,GK
Maarten Stekelenburg,Southampton,77,GK
Alessandro Gamberini,Chievo Verona,77,CB
Scott Parker,Fulham,77,"CDM, CM"
Luca Toni,Hellas Verona,77,ST
David Marcelo Pizarro Cortes,Santiago Wanderers,77,"CM, CDM"
Sylvain Distin,Bournemouth,77,CB
Rafael van der Vaart,Real Betis,77,"CM, CAM, CDM"
Jonas Olsson,West Bromwich Albion,77,CB
Stefano Sorrentino,Palermo,77,GK
Julián Speroni,Crystal Palace,77,GK
Steven Pienaar,Everton,77,LM
Jaime Andrés Valdés Zapata,Colo-Colo,77,CM
Hamit Altıntop,Galatasaray SK,77,"CDM, CAM, RM"
Maximiliano Rubén Rodríguez,Newell's Old Boys,77,"LW, ST"
Sergey Ignashevich,PFC CSKA Moscow,77,CB
Jermaine Jones,New England Revolution,77,"CDM, CM"
Michael  Dawson,Hull City,77,CB
Emil Hallfreðsson,Hellas Verona,77,CM
Atiba Hutchinson,Beşiktaş JK,77,"CDM, RB, CM"
Roberto Hilbert,Bayer 04 Leverkusen,77,"RB, RM"
Giampaolo Pazzini,Hellas Verona,77,ST
Alessandro Gazzi,Torino,77,"CDM, CM"
Glen Johnson,Stoke City,77,"RB, LB"
Antonio Amaya Carazo,Rayo Vallecano,77,CB
Issa Cissokho,Genoa,77,RB
Maximiliano Gastón López,Torino,77,ST
Alejandro Damián Domínguez,Olympiacos CFP,77,"CAM, CF, CM"
Boštjan Cesar,Chievo Verona,77,CB
Antonio Mirante,Bologna,77,GK
Leon Britton,Swansea City,77,"CM, CDM"
Ragnar Klavan,FC Augsburg,77,CB
Marcelo Barovero,River Plate,77,GK
Luis Oscar  González,River Plate,77,CM
Leandro Atilio Romagnoli,San Lorenzo de Almagro,77,"CAM, LM"
Gökhan Gönül,Fenerbahçe SK,77,RB
Roberto Román Triguero,Rayo Vallecano,77,RB
Andrés Eduardo Fernández Moreno,Granada CF,77,GK
Vladimir Gabulov,Dinamo Moscow,77,GK
Vyacheslav Malafeev,Zenit St. Petersburg,77,GK
Paul Verhaegh,FC Augsburg,77,RB
Lukas Podolski,Galatasaray SK,77,"LM, ST"
Rubens Omar Óscar Sambueza,Club América,77,"LM, CM"
Manuel Pasqual,Fiorentina,77,"LB, LM"
Alfredo Talavera Díaz,Deportivo Toluca,77,GK
Manuel Henrique Tavares Fernandes,Lokomotiv Moscow,77,"CDM, CM, CAM"
Salomon Armand Magloire Kalou,Hertha BSC,77,"ST, RM"
Pirmin Schwegler,TSG 1899 Hoffenheim,77,"CDM, CM"
Bafétimbi Gomis,Swansea City,77,ST
Jérémy Clément,AS Saint-Étienne,77,"CDM, CM"
Stéphane Sessègnon,West Bromwich Albion,77,"CAM, RM, LM"
Curtis  Davies,Hull City,77,CB
Geoffrey Jourdren,Montpellier HSC,77,GK
Graziano Pellè,Southampton,77,ST
John Michael Nchekwube Obinna,Chelsea,77,CDM
Dennis Aogo,FC Schalke 04,77,"LB, CDM, LM"
Stéphane M'Bia Etoundi,Trabzonspor,77,"CDM, CM"
Cyril Théréau,Udinese,77,ST
Gustavo Daniel Cabral Cáceres,RC Celta,77,CB
Ariclenes Da Silva Ferreira,FC Krasnodar,77,"ST, RW"
Taisir Jabir Al Jassim,Al Ahli,77,"CM, CAM, CDM, RM"
Lee  Cattermole,Sunderland,77,"CDM, CM"
Mikel González de Martín Martínez,Real Sociedad,77,CB
Marco Andreolli,Sevilla FC,77,CB
Luca Antonelli,Milan,77,"LB, LM"
Iván Marcano Sierra,FC Porto,77,CB
Gonzalo Castro Irizábal,Real Sociedad,77,"LW, RW"
Matías Ariel Fernández Fernández,Fiorentina,77,"CM, CAM"
Wanderson  Souza Carneiro,SC Braga,77,RB
Niko Bungert,1. FSV Mainz 05,77,CB
Ignacio Piatti,Montreal Impact,77,"CAM, LM"
Juan Camilo Zúñiga Mosquera,Napoli,77,"LB, LM"
Stefan Aigner,Eintracht Frankfurt,77,"RM, ST"
Alessandro Matri,Lazio,77,ST
Jonathan  de Guzmán,Napoli,77,"CAM, CM"
Martin Harnik,VfB Stuttgart,77,"ST, RM, LM"
Milan Biševac,Olympique Lyonnais,77,CB
Etienne Capoue,Watford,77,"CDM, CB, CM"
Alessio Cerci,Milan,77,"CF, RW"
Jose Holebas,Watford,77,"LB, LM"
Carlos Sánchez,Aston Villa,77,"CDM, CM"
Raúl Bobadilla,FC Augsburg,77,"ST, RM"
Paulo Vinícius de Souza Nascimento,Boavista FC,77,CB
Mariano Ferreira Filho,Sevilla FC,77,RB
本田 圭佑,Milan,77,"RW, CAM"
Geoff Cameron,Stoke City,77,"CB, RB, CDM"
Henrique Adriano Buss,Napoli,77,"CB, RB, CDM"
Christian Fernando Noboa Tello,FC Rostov,77,"CDM, CAM, CM"
Francisco Wanderson do Carmo Carneiro,FC Krasnodar,77,"ST, LM, RW"
Aatif Chahechouhe,Sivasspor,77,"CAM, LM"
Alberto Facundo Costa,Genoa,77,CM
Mirko Valdifiori,Napoli,77,"CDM, CM"
Olcay Şahan,Beşiktaş JK,77,"LM, RM, CAM"
Víctor Vázquez Solsona,Club Brugge KV,77,"CAM, CM"
Vicente Guaita Panadero,Getafe CF,77,GK
Osvaldo Alonso Moreno,Seattle Sounders FC,77,"CDM, CM"
José Alberto Cañas Ruíz-Herrera,RCD Espanyol,77,"CDM, CM"
Allan-Roméo Nyom,Watford,77,RB
Guram Kashia,Vitesse,77,CB
Leonardo Rodriguez Pereira,Jeonbuk Hyundai Motors,77,"LM, RW, LW, CAM"
Nicolas Pallois,FC Girondins de Bordeaux,77,CB
Pedro Pablo Hernández,RC Celta,77,"CM, CAM"
Eric Fernando Botteghin,Feyenoord,77,CB
Ricardo Gabriel Álvarez,Inter,77,"RM, CF"
Santiago Juan Gentiletti Selak,Lazio,77,CB
João Pedro da Silva Pereira,Sporting CP,77,RB
Leonel Vangioni,River Plate,77,LB
Pablo Pérez,Boca Juniors,77,CM
José Luis Morales Nogales,Levante UD,77,"LM, RM, ST, RB"
Alen Halilović,Real Sporting de Gijón,76,"CAM, RW, RM"
Youri Tielemans,RSC Anderlecht,76,"CM, CAM"
Breel Donald Embolo,FC Basel 1893,76,"ST, RM"
Divock Origi,Liverpool,76,"ST, LW, RW"
Balde Diao Keita,Lazio,76,"LW, RW, ST"
Alphonse Aréola,Villarreal CF,76,GK
John Anthony Brooks,Hertha BSC,76,CB
Saido Berahino,West Bromwich Albion,76,ST
Antonio Rüdiger,Roma,76,CB
Armindo Tué Na Bangna,Real Sociedad,76,"RM, LM"
Tobias Pereira Figueiredo,Sporting CP,76,CB
Ravel Morrison,Lazio,76,"CAM, CM"
Joel Nathaniel Campbell Samuels,Arsenal,76,"RM, ST, CAM"
Mattia De Sciglio,Milan,76,"LB, RB"
Lucas Silva Borges,Olympique de Marseille,76,"CDM, CM"
Raphaël Guerreiro,FC Lorient,76,"LM, LB"
Bernard Mensah,Getafe CF,76,"CAM, LM"
Manuel Lanzini,West Ham United,76,CAM
Danny Ings,Liverpool,76,ST
Adam Maher,PSV,76,"CAM, CM"
Viktor Fischer,Ajax,76,LW
Moisés Gómez Bordonado,Getafe CF,76,"LM, RM"
Saúl Ñíguez Esclápez,Atlético Madrid,76,"CDM, CM, CB"
Adrien Rabiot,Paris Saint-Germain,76,"CM, CDM"
Ivan Ricardo Neves Abreu Cavaleiro,AS Monaco,76,"LM, ST, RM"
Rúben Miguel Nunes Vezo,Valencia CF,76,CB
Aleksandar Mitrović,Newcastle United,76,ST
Carlos Manuel Cardoso Mané,Sporting CP,76,"LM, RM, CF"
Yusuf Erdoğan,Trabzonspor,76,"LW, RW"
Jack Rodwell,Sunderland,76,CM
Kieran Trippier,Tottenham Hotspur,76,RB
Paul-José M'Poku Ebunge,Chievo Verona,76,"LM, CAM"
Davy Pröpper,PSV,76,CM
Alper Potuk,Fenerbahçe SK,76,"LM, CAM"
Cédric Bakambu,Villarreal CF,76,"ST, LM, RM"
Jordan Veretout,Aston Villa,76,"CM, CDM, CAM"
Ahmed Musa,PFC CSKA Moscow,76,"ST, LM"
Fernando Lucas Martins,Sampdoria,76,"CDM, CM"
Raúl Alonso Jiménez Rodríguez,SL Benfica,76,ST
Florian Thauvin,Newcastle United,76,"RM, CAM, RW"
Ben Davies,Tottenham Hotspur,76,LB
Erik Durm,Borussia Dortmund,76,"LB, RB"
Jonathan Castro Otto,RC Celta,76,"LB, RB"
Duván Zapata,Udinese,76,ST
N'Golo Kanté,Leicester City,76,"CM, CDM"
Corentin Tolisso,Olympique Lyonnais,76,"CM, CDM, LB, RB"
Ozan Tufan,Fenerbahçe SK,76,"CDM, RM"
Miroslav Stoch,Bursaspor,76,"LM, RM"
Leroy Fer,Queens Park Rangers,76,"CM, LM, CAM"
Bakary Bouba Saré,Vitória Guimarães,76,CDM
