Name,club,overall,player_positions
Raúl García Escudero,Athletic Club de Bilbao,80,CAM
Ronaldo  Aparecido Rodrigues,AS Monaco,80,CB
Daniel Wass,Valencia CF,80,"CM, RB, RM"
Sergio Germán Romero,Manchester United,80,GK
Pedro León Sánchez Gil,SD Eibar,80,RM
Ignacio Piatti,Montreal Impact,80,"LW, CF, ST"
David Ospina Ramírez,Napoli,80,GK
Marcelo Alfonso Díaz Rojas,Racing Club,80,"CDM, CM"
Mathieu Valbuena,Olympiacos CFP,80,"LM, CAM"
Lars Bender,Bayer 04 Leverkusen,80,"RB, CDM, CM"
Sven Bender,Bayer 04 Leverkusen,80,"CB, CDM"
Etienne Capoue,Watford,80,"CDM, CM"
Vitorino Gabriel  Pacheco Antunes,Getafe CF,80,LB
Ralf Fährmann,Norwich City,80,GK
Federico Julián Fazio,Roma,80,CB
長谷 部誠,Eintracht Frankfurt,80,"CB, CDM"
Sidnei Rechel da Silva Júnior,Real Betis,80,CB
Diego Perotti,Roma,80,LW
Lucas David Pratto,River Plate,80,ST
Sofiane Feghouli,Galatasaray SK,80,"RM, RW, CAM"
Kieran Trippier,Atlético Madrid,80,"RB, RWB"
Mateo Pablo Musacchio,Milan,80,CB
Yann Gérard M'Vila,AS Saint-Étienne,80,"CDM, CM"
Lars Stindl,Borussia Mönchengladbach,80,CF
Fyodor Smolov,Lokomotiv Moscow,80,ST
Steven N'Kemboanza Mike Christopher Nzonzi,Galatasaray SK,80,"CDM, CM"
Francis Coquelin,Valencia CF,80,"CM, CDM"
Givanildo Vieira de Souza,Shanghai SIPG FC,80,"RM, RW, ST"
Kevin Strootman,Olympique de Marseille,80,"CM, CDM"
Chris Smalling,Manchester United,80,CB
Kamil Glik,AS Monaco,80,CB
Eduardo Antonio Salvio,Boca Juniors,80,RM
Danijel Subašić,AS Monaco,80,GK
Kevin Vogt,TSG 1899 Hoffenheim,80,CB
Roberto Pereyra,Watford,80,"LM, CAM"
Younès Belhanda,Galatasaray SK,80,"CAM, CM"
Sergio Enrich Ametller,SD Eibar,80,ST
Dejan Lovren,Liverpool,80,CB
Simone Verdi,Napoli,80,"LM, RW"
Luis Fernando Muriel Fruto,Atalanta,80,ST
Domagoj Vida,Beşiktaş JK,80,"CB, RB"
Ibai Gómez Pérez,Athletic Club de Bilbao,80,"RM, RW, LM"
Steven Berghuis,Feyenoord,80,RW
Cristian Tello Herrera,Real Betis,80,"LM, RM"
Ismaily Gonçalves dos S.,Shakhtar Donetsk,80,LB
Faouzi Ghoulam,Napoli,80,LB
Salif Sané,FC Schalke 04,80,"CB, CDM"
Simone Zaza,Torino,80,ST
Šime Vrsaljko,Atlético Madrid,80,RB
Alejandro Pozuelo Melero,Toronto FC,80,"CAM, CF"
Raúl Alonso Jiménez Rodríguez,Wolverhampton Wanderers,80,ST
Bernard  Anício Caldeira Duarte,Everton,80,LM
Taras Stepanenko,Shakhtar Donetsk,80,CDM
Franco Armani,River Plate,80,GK
Iván Marcone,Boca Juniors,80,"CDM, CM"
Jonathan Rodríguez Menéndez,Lazio,80,LM
Jaime Mata Arnaiz,Getafe CF,80,ST
Moussa Marega,FC Porto,80,"ST, RM"
Everton Jorge Andrade Zanon,Fluminense,80,"CDM, CM"
Welington Kauê Dano Nascimento,Cruzeiro,80,"LB, LM"
Jorge Ezequiel Serendero,Uruguay,80,GK
Matías David Baldona,Uruguay,80,"CDM, CM"
Mauro Evidio Nérez,Uruguay,80,"LB, LM"
Vinícius José de Oliveira Júnior,Real Madrid,79,LW
Rodrigo Bentancur Colmán,Juventus,79,CM
Lucas Tolentino Coelho de Lima,Milan,79,"CAM, CM"
Aaron Wan-Bissaka,Manchester United,79,RB
Alban Lafont,FC Nantes,79,GK
Ibrahima Konaté,RB Leipzig,79,CB
Mikel Merino Zazón,Real Sociedad,79,"CM, CDM, LM"
Sander Berge,KRC Genk,79,"CDM, CM"
Lorenzo Pellegrini,Roma,79,"CM, CAM, CDM"
Federico Chiesa,Fiorentina,79,"RW, CF"
Daniel Olmo Carvajal,Dinamo Zagreb,79,"CAM, LM, CM"
Roman Zobnin,Spartak Moscow,79,"CDM, CM, LM"
Allan Saint-Maximin,Newcastle United,79,"RW, LW, ST"
Cristian David Pavón,LA Galaxy,79,"RW, ST, LW"
Thilo Kehrer,Paris Saint-Germain,79,"CB, RB"
Christian Pulisic,Chelsea,79,"LW, RW"
Franck Yannick Kessié,Milan,79,CM
Achraf Hakimi Mouh,Borussia Dortmund,79,"LB, RB"
Diadie Samassékou,TSG 1899 Hoffenheim,79,"CDM, CM"
Marc Roca Junqué,RCD Espanyol,79,"CDM, CM"
Dan-Axel Zagadou,Borussia Dortmund,79,"CB, LB"
Viktor Tsygankov,Dynamo Kyiv,79,"RM, LM"
Raúl de Tomás Gómez,SL Benfica,79,ST
Ruben Loftus-Cheek,Chelsea,79,"CM, LM"
Stanislav Lobotka,RC Celta,79,"CM, CDM"
Jason Denayer,Olympique Lyonnais,79,CB
Lukas Klostermann,RB Leipzig,79,"RB, LB"
Alexandr Golovin,AS Monaco,79,"CAM, CM"
Abdou Diallo,Paris Saint-Germain,79,"CB, LB"
Benjamin Pavard,FC Bayern München,79,"CB, RB"
Milot Rashica,SV Werder Bremen,79,"LW, CF, RW"
Ben Chilwell,Leicester City,79,LB
Wesley Moraes Ferreira da Silva,Aston Villa,79,ST
Tomáš Souček,SK Slavia Praha,79,CDM
Héctor Junior Firpo Adamés,FC Barcelona,79,"LB, LM, LWB"
James  Ward-Prowse,Southampton,79,"CM, RM"
Adnan Januzaj,Real Sociedad,79,"RW, RM"
Otávio Edmilson da Silva Monteiro,FC Porto,79,"RM, CAM, CM"
Niklas Stark,Hertha BSC,79,"CB, CDM"
Alex Iwobi,Everton,79,"LM, LW, RM"
Jean-Philippe Gbamin,Everton,79,"CDM, CM, CB"
Munir El Haddadi,Sevilla FC,79,"ST, RW, LM"
José Ángel Esmoris Tasende,Manchester City,79,LB
James Maddison,Leicester City,79,"CAM, CM, LW"
André Miguel Valente da Silva,Milan,79,ST
Richarlison de Andrade,Everton,79,"RM, LM, ST"
中島 翔哉,FC Porto,79,"LM, CF"
Raphael Dias Belloli,Sporting CP,79,"RW, LW"
Eric Dier,Tottenham Hotspur,79,"CDM, CB, CM"
Leandro Trossard,Brighton & Hove Albion,79,LW
Jonathan Castro Otto,Wolverhampton Wanderers,79,"LWB, LB"
Morgan Sanson,Olympique de Marseille,79,"CM, CAM"
Jefferson Andrés Lerma Solís,Bournemouth,79,"CDM, CM"
Léo Dubois,Olympique Lyonnais,79,RB
Florian Grillitsch,TSG 1899 Hoffenheim,79,"CM, CDM"
Leandro Cabrera,Getafe CF,79,"CB, LB"
Ross Barkley,Chelsea,79,"CAM, CM"
Jeison Fabián Murillo Cerón,Sampdoria,79,CB
James Tarkowski,Burnley,79,CB
Loris Karius,Beşiktaş JK,79,GK
Nick Pope,Burnley,79,GK
John Anthony Brooks,VfL Wolfsburg,79,CB
Michy Batshuayi Tunga,Chelsea,79,ST
Maximilian Arnold,VfL Wolfsburg,79,"CM, CDM, CAM"
Sead Kolašinac,Arsenal,79,"LB, LWB"
Fabian Schär,Newcastle United,79,CB
Ricardo Jorge da Luz Horta,SC Braga,79,LW
Lucas Alario,Bayer 04 Leverkusen,79,ST
Mariano Díaz Mejía,Real Madrid,79,ST
Ruben Aguilar,AS Monaco,79,"RB, RWB"
Fabián Balbuena,West Ham United,79,CB
Shkodran Mustafi,Arsenal,79,CB
Germán Alejandro Pezzella,Fiorentina,79,CB
Danny  Vieira da Costa,Eintracht Frankfurt,79,"RWB, RM, RB"
Willy Boly,Wolverhampton Wanderers,79,CB
Ben Davies,Tottenham Hotspur,79,"LB, LWB"
Frederico R. de Paula Santos,Manchester United,79,CM
Mbwana Ally Samatta,KRC Genk,79,ST
Diego Carlos Santos Silva,Sevilla FC,79,CB
Karl Brillant Toko Ekambi,Villarreal CF,79,"ST, LM, LW"
Andrey Lunev,Russia,79,GK
Ruslan Malinovskyi,Atalanta,79,"CM, CAM, CDM"
Mamadou Sakho,Crystal Palace,79,CB
Joshua King,Bournemouth,79,"CF, ST"
Haris Seferović,SL Benfica,79,ST
Víctor Laguardia Cisneros,Deportivo Alavés,79,CB
Phil Jones,Manchester United,79,CB
Serge Aurier,Tottenham Hotspur,79,"RB, RWB"
Leonardo Spinazzola,Roma,79,"LM, LB"
Kenny Lala,RC Strasbourg Alsace,79,RWB
Santiago Arias Naranjo,Atlético Madrid,79,RB
Daniele Baselli,Torino,79,CM
Téji Savanier,Montpellier HSC,79,"CM, CDM"
Leonardo Carrilho Baptistão,Wuhan Zall,79,"ST, RW, RM"
Joël Veltman,Ajax,79,"CB, RB"
Davide Zappacosta,Chelsea,79,"RB, RWB"
武磊,RCD Espanyol,79,"ST, LM, LW"
David Villa Sánchez,Vissel Kobe,79,"ST, LW"
Burak Yılmaz,Beşiktaş JK,79,ST
Antonio Mirante,Roma,79,GK
Salomon Armand Magloire Kalou,Hertha BSC,79,"LM, ST, RM"
Dante Bonfim da Costa Santos,OGC Nice,79,CB
Mathieu Debuchy,AS Saint-Étienne,79,RB
Ezequiel Iván Lavezzi,Hebei China Fortune FC,79,"ST, CAM"
Borja Valero Iglesias,Inter,79,"CAM, CDM"
Martin Škrtel,Atalanta,79,CB
Jonny Evans,Leicester City,79,CB
Diego Hernán Váleri,Portland Timbers,79,"CAM, ST"
Niklas Moisander,SV Werder Bremen,79,CB
Domenico Criscito,Genoa,79,"LB, CB"
Antonio Candreva,Inter,79,RM
Iván Marcano Sierra,FC Porto,79,CB
Kevin-Prince Boateng,Fiorentina,79,"CF, CM"
Augusto Matías Fernández,Beijing Renhe FC,79,"CM, CDM"
Nahuel Ignacio Guzmán,Tigres U.A.N.L.,79,GK
Ignacio Monreal Eraso,Arsenal,79,"LB, CB"
Ángel Luís Rodríguez Díaz,Getafe CF,79,ST
Esteban Félix Granero Molina,RCD Espanyol,79,"CM, LM, RM"
Éder Citadin Martins,Jiangsu Suning FC,79,ST
Ruud Vormer,Club Brugge KV,79,CM
Séamus Coleman,Everton,79,RB
Adam David Lallana,Liverpool,79,CM
Anthony Modeste,1. FC Köln,79,ST
Max-Alain Gradel,Toulouse Football Club,79,"LW, LM"
Yuri Berchiche Izeta,Athletic Club de Bilbao,79,LB
Mariano Ferreira Filho,Galatasaray SK,79,RB
Ömer Toprak,SV Werder Bremen,79,CB
Nikola Kalinić,Atlético Madrid,79,ST
Cristhian Ricardo Stuani Curbelo,Girona FC,79,ST
Sven Ulreich,FC Bayern München,79,GK
Kwadwo Asamoah,Inter,79,LB
Alex Teixeira dos Santos,Jiangsu Suning FC,79,"ST, CAM"
Senad Lulić,Lazio,79,LM
José Salomón Rondón Giménez,Dalian YiFang FC,79,ST
香川 真司,Real Zaragoza,79,"CAM, CM, CF"
Jack Wilshere,West Ham United,79,"CM, CAM, CDM"
Vicente Guaita Panadero,Crystal Palace,79,GK
José Ángel Valdés Díaz,SD Eibar,79,LB
Iago Falqué Silva,Torino,79,"CF, RW"
Javier Matías Pastore,Roma,79,"CM, LW, RW"
Maicon Pereira Roque,Al Nassr,79,CB
Fabián Orellana,SD Eibar,79,"RM, CAM, LM"
艾克森,Guangzhou Evergrande Taobao FC,79,"ST, LW"
Enrique García Martínez,SD Eibar,79,"ST, LM"
Sergio Escudero Palomo,Sevilla FC,79,"LB, LM"
Mario Gaspar Pérez Martínez,Villarreal CF,79,"RB, RM, CB"
Iago Herrerín Buisán,Athletic Club de Bilbao,79,GK
Víctor Ruíz Torre,Beşiktaş JK,79,CB
Ishak Belfodil,TSG 1899 Hoffenheim,79,ST
Andriy Yarmolenko,West Ham United,79,"RM, RW"
Wahbi Khazri,AS Saint-Étienne,79,"ST, CAM"
Enzo Pérez,River Plate,79,"CDM, CM"
Daniel Caligiuri,FC Schalke 04,79,"RWB, RB, RM"
Danilo Luiz da Silva,Juventus,79,"RB, LB"
Nicolas Pallois,FC Nantes,79,CB
Víctor Machín Pérez,Atlético Madrid,79,"LM, RM"
Milan Badelj,Fiorentina,79,"CDM, CM"
Anton Ciprian Tătărușanu,Olympique Lyonnais,79,GK
José Luís Mendes Andrade,FC Porto,79,ST
Damián Nicolás Suárez Suárez,Getafe CF,79,"RB, RM"
Roque Mesa Quevedo,CD Leganés,79,"CDM, CM"
Mário Rui Silva Duarte,Napoli,79,LB
乾 貴士,SD Eibar,79,"LM, RM"
Denis Cheryshev,Valencia CF,79,"LM, LW"
Carlos Arturo Bacca Ahumada,Villarreal CF,79,ST
Andreas Samaris,SL Benfica,79,"CDM, CM"
Jonas Hector,1. FC Köln,79,"LB, CDM"
Rubén Peña Jiménez,Villarreal CF,79,"RB, RM"
Abderrazak Hamdallah,Al Nassr,79,ST
Darío Benedetto,Olympique de Marseille,79,ST
Leonardo Sigali,Racing Club,79,CB
Raúl Michel Melo da Silva,SC Braga,79,CB
Petros Matheus dos Santos Araujo,Al Nassr,79,"CDM, CM"
Dyego Wilverson Ferreira Sousa,Shenzhen FC,79,ST
Francisco das Chagas Soares dos Santos,FC Porto,79,ST
Rubén Alcaraz Jiménez,Real Valladolid CF,79,"CM, CDM"
Maikel Renan Catarino Fagundes,Atlético Mineiro,79,"RB, RM"
A. Benjamin Chiamuloira Paes,Internacional,79,"CB, LB"
Melvin Luan Parrela Porfírio,CSA - AL,79,CDM
Bernard Gabriel Prestão Chaves,Internacional,79,GK
Luan Vágner Boas Macedo,Santos,79,ST
Daniel Martín Lenzado,Uruguay,79,"CB, LB"
Enzo Martín Riquero,Uruguay,79,"CDM, CM, CAM"
Leandro Miguel Sáreda,Uruguay,79,GK
Enzo Manuel Aguerro,Uruguay,79,ST
Alex Meret,Napoli,78,GK
Ismaïla Sarr,Watford,78,"RM, LM"
Declan Rice,West Ham United,78,"CDM, CB, CM"
Florian Neuhaus,Borussia Mönchengladbach,78,CM
Matías Zaracho,Racing Club,78,"CAM, RM, CM"
Francisco Reis Ferreira,SL Benfica,78,CB
Joachim Andersen,Olympique Lyonnais,78,CB
Denis Lemi Zakaria Lako Lado,Borussia Mönchengladbach,78,"CM, CDM"
Issa Diop,West Ham United,78,CB
Henry Onyekuru,AS Monaco,78,"LM, ST"
Nanitamo Jonathan Ikoné,LOSC Lille,78,CAM
Cengiz Ünder,Roma,78,"RW, RM"
Martin Ødegaard,Real Sociedad,78,"RW, CAM, CM"
Jonathan Bamba,LOSC Lille,78,LM
Nadiem Amiri,Bayer 04 Leverkusen,78,"CAM, CM"
Oleksandr Zinchenko,Manchester City,78,LB
Jean-Philippe Mateta,1. FSV Mainz 05,78,ST
Okay Yokuşlu,RC Celta,78,"CDM, CM, CB"
Bryan Cristante,Roma,78,"CM, CDM, CAM"
Leander Dendoncker,Wolverhampton Wanderers,78,"CM, CB"
Mahmoud Dahoud,Borussia Dortmund,78,"CM, CDM"
Nico Elvedi,Borussia Mönchengladbach,78,"CB, RB, LB"
Joelinton Apolinário de Lira,Newcastle United,78,"ST, CAM"
Daniel Castelo Podence,Olympiacos CFP,78,"LM, RM, CAM"
Georgiy Dzhikiya,Spartak Moscow,78,CB
Aarón Martín Caricol,1. FSV Mainz 05,78,LB
Enis Bardhi,Levante UD,78,"CM, LM, CAM"
Nemanja Maksimović,Getafe CF,78,"CM, CDM"
Fernando Calero Villa,RCD Espanyol,78,CB
Jack Butland,Stoke City,78,GK
Óliver Torres Muñoz,Sevilla FC,78,CM
Gaëtan  Laborde,Montpellier HSC,78,ST
Rodrigo Javier De Paul,Udinese,78,"CF, CM, LW"
Davie Selke,Hertha BSC,78,ST
Mario Lemina,Southampton,78,"CM, CDM"
Divock Origi,Liverpool,78,ST
Erick Pulgar,Fiorentina,78,"CDM, CM"
Aleksey Miranchuk,Lokomotiv Moscow,78,"CAM, ST"
Wílmar Enrique Barrios Terán,Colombia,78,"CDM, CM"
Juan Musso,Udinese,78,GK
Rúben Miguel Nunes Vezo,Levante UD,78,"CB, RB"
Baptiste Santamaria,Angers SCO,78,"CDM, CM"
Yerry Mina,Everton,78,CB
Joan Jordán Moreno,Sevilla FC,78,"CM, CDM, CAM"
Lucas Tousart,Olympique Lyonnais,78,CDM
Yusuf Yazıcı,LOSC Lille,78,"CAM, CM, RM"
Michael Gregoritsch,FC Augsburg,78,"CAM, ST"
Jamaal Lascelles,Newcastle United,78,CB
Tonny Emilio Trindade de Vilhena,Netherlands,78,CM
Denis Suárez Fernández,RC Celta,78,"CM, LM, RM"
Karim Rekik,Hertha BSC,78,CB
Bertrand Traoré,Olympique Lyonnais,78,"RW, ST, RM"
Ibrahim Amadou,Norwich City,78,"CDM, CB"
Max  Meyer,Crystal Palace,78,"CM, LM"
José Pedro Malheiro de Sá,Olympiacos CFP,78,GK
Alexandr Selikhov,Spartak Moscow,78,GK
Aleksandar Mitrović,Fulham,78,ST
Guillermo Alfonso Maripán Loaysa,Deportivo Alavés,78,CB
Ellyes Skhiri,1. FC Köln,78,"CDM, CM"
Denzel Dumfries,PSV,78,RB
Bruno Viana Willemen Da Silva,SC Braga,78,CB
Matz Sels,RC Strasbourg Alsace,78,GK
Adama Soumaoro,LOSC Lille,78,CB
Jordan Veretout,Roma,78,"CM, CDM"
Viktor Fischer,FC København,78,"LM, ST"
Soualiho Meïté,Torino,78,"CM, CDM"
Jean-Paul Boëtius,1. FSV Mainz 05,78,"CAM, LW"
Domenico Berardi,Sassuolo,78,"RW, ST"
Roberto Gagliardini,Inter,78,"CDM, CM"
Renzo Saravia,FC Porto,78,RB
Ayoze Pérez Gutiérrez,Leicester City,78,"CF, RW, RM"
Hans Hateboer,Atalanta,78,"RM, RB"
Benjamin Verbič,Dynamo Kyiv,78,"LM, RM"
Gonzalo Nicolás Martínez,Atlanta United,78,"CAM, LM, RM"
Rafael Tolói,Atalanta,78,CB
Shane Duffy,Brighton & Hove Albion,78,CB
Florian Lejeune,Newcastle United,78,CB
Lewis Dunk,Brighton & Hove Albion,78,CB
Pedro Filipe Teodósio Mendes,Montpellier HSC,78,CB
Fernando Lucas Martins,Beijing Sinobo Guoan FC,78,"CDM, CM"
Konstantinos Fortounis,Olympiacos CFP,78,"CAM, LM"
Christophe Hérelle,OGC Nice,78,CB
Omar Mascarell González,FC Schalke 04,78,"CDM, CM"
Armindo Tué Na Bangna,PSV,78,LW
Simon Deli,Club Brugge KV,78,CB
Michael Ngadeu,KAA Gent,78,"CB, CDM"
Victor Wanyama,Tottenham Hotspur,78,"CDM, CM"
Christian Kabasele,Watford,78,CB
Andy Delort,Montpellier HSC,78,ST
Joel Robles Blázquez,Real Betis,78,GK
Sérgio Miguel Relvas de Oliveira,FC Porto,78,"CM, CDM"
Vincent Paté Aboubakar,FC Porto,78,ST
Mark Uth,FC Schalke 04,78,"ST, RW, RM"
Matt Doherty,Wolverhampton Wanderers,78,RWB
David López Silva,RCD Espanyol,78,"CB, CDM"
Remo Freuler,Atalanta,78,CM
Diego Demme,RB Leipzig,78,"CDM, CM"
Alexander Schwolow,SC Freiburg,78,GK
Jannik Vestergaard,Southampton,78,CB
Florent Mollet,Montpellier HSC,78,CAM
Jonas Hofmann,Borussia Mönchengladbach,78,"CAM, RM, LM"
Vincenzo Grifo,TSG 1899 Hoffenheim,78,"LM, CF"
Flavien Tait,Stade Rennais FC,78,"LM, LW, CM"
Diego Laxalt,Milan,78,LM
Nikola Maksimović,Napoli,78,CB
Ander Capa Rodríguez,Athletic Club de Bilbao,78,RB
Bartolomeu Jacinto Quissanga,Lazio,78,CB
Mbaye Diagne,Galatasaray SK,78,ST
Francisco Guillermo Ochoa Magaña,Club América,78,GK
Carlos Alberto Tevez,Boca Juniors,78,"CAM, ST"
José Ernesto Sosa,Trabzonspor,78,"CM, CDM"
Raffael Caetano de Araújo,Borussia Mönchengladbach,78,"CF, ST"
Andrés Eduardo Fernández Moreno,Villarreal CF,78,GK
Javier Horacio Pinola,River Plate,78,CB
Mauro Matías Zárate,Boca Juniors,78,"ST, CF, CAM"
Vitorino Hilton da Silva,Montpellier HSC,78,CB
Guillaume Hoarau,BSC Young Boys,78,ST
Andreas Granqvist,Helsingborgs IF,78,CB
Ryan Guno Babel,Galatasaray SK,78,"LM, LW"
Thomas Vermaelen,Vissel Kobe,78,"CB, LB"
David Ángel Abraham,Eintracht Frankfurt,78,CB
Samir Nasri,RSC Anderlecht,78,"CAM, LM, CM"
Itumeleng Khune,Kaizer Chiefs,78,GK
Andrea Masiello,Atalanta,78,CB
Ryan Bertrand,Southampton,78,"LB, LWB"
Jonathan dos Santos Ramírez,LA Galaxy,78,CM
Gervais Lombe Yao Kouassi,Parma,78,"LW, RW"
Nuri Şahin,SV Werder Bremen,78,"CDM, CM"
Steven Defour,Burnley,78,CM
Kevin Mirallas,Everton,78,"LM, LW, ST"
Manuel Alejandro García Sánchez,Deportivo Alavés,78,"CM, CDM"
Jorge Andújar Moreno,Levante UD,78,"RB, RM"
Victor Moses,Fenerbahçe SK,78,"RM, RWB"
Cristian Daniel Ansaldi,Torino,78,"LM, LB"
Simon Mignolet,Club Brugge KV,78,GK
Héctor Alfredo Moreno Herrera,Mexico,78,CB
James Tomkins,Crystal Palace,78,CB
Felipe Salvador Caicedo Corozo,Lazio,78,"CF, ST"
Valter Birsa,Cagliari,78,"CAM, RW"
Dieumerci Mbokani Bezua,Royal Antwerp FC,78,ST
Cristian Eduardo Zapata Valencia,Genoa,78,CB
Javier Hernández Balcázar,West Ham United,78,ST
Papa Kouly Diop,SD Eibar,78,"CDM, CM"
Miralem Sulejmani,BSC Young Boys,78,LM
Damien Da Silva,Stade Rennais FC,78,CB
Marcelo Antônio Guedes Filho,Olympique Lyonnais,78,CB
Guilherme Alvim Marinato,Lokomotiv Moscow,78,GK
Stevan Jovetić,AS Monaco,78,ST
Martín Cáceres,Lazio,78,"CB, RB"
Jose Holebas,Watford,78,LB
Nordin Amrabat,Al Nassr,78,"RM, LM, ST"
Troy Deeney,Watford,78,ST
Ljubomir Fejsa,SL Benfica,78,CDM
Daniel Schwaab,PSV,78,CB
Orestis Karnezis,Napoli,78,GK
Nils Petersen,SC Freiburg,78,ST
Pablo Daniel Piatti,RCD Espanyol,78,"LM, RM, LW"
Sandro Wagner,Tianjin TEDA FC,78,ST
Bruno  Soriano Llido,Villarreal CF,78,"CM, CDM"
Adrien Sebastian Perruchet Silva,Leicester City,78,"CM, CDM"
Mikel San José Domínguez,Athletic Club de Bilbao,78,"CM, CDM"
Daniel Nii Tackie Mensah Welbeck,Watford,78,"ST, LW"
Ron-Robert Zieler,Hannover 96,78,GK
Ashley Barnes,Burnley,78,ST
Artem Dzyuba,Russia,78,ST
Clément Grenier,Stade Rennais FC,78,"CM, CDM"
Ignacio Camacho Barnola,VfL Wolfsburg,78,"CDM, CB"
Rafael de Souza Pereira,Tigres U.A.N.L.,78,"CDM, CM"
Alan Douglas Borges de Carvalho,Tianjin Quanjian FC,78,"ST, CAM"
Ryad Boudebouz,AS Saint-Étienne,78,"CAM, RM"
Admir Mehmedi,VfL Wolfsburg,78,"CF, LW, RW"
Daniel Filipe Martins Carriço,Sevilla FC,78,CB
Sebastian Rudy,TSG 1899 Hoffenheim,78,"CDM, CM, RB"
Josef de Souza Dias,Al Ahli,78,"CDM, CM"
Benjamin Hübner,TSG 1899 Hoffenheim,78,CB
Vicente Iborra de la Fuente,Villarreal CF,78,"CM, CDM"
Julian Baumgartlinger,Bayer 04 Leverkusen,78,CDM
Rafael Pereira da Silva,Olympique Lyonnais,78,RB
Ben Mee,Burnley,78,CB
Óscar de Marcos Arana,Athletic Club de Bilbao,78,"RB, RW"
Marwin Hitz,Borussia Dortmund,78,GK
Nathaniel Edwin Clyne,Liverpool,78,RB
Benjamin André,LOSC Lille,78,"CM, CDM"
Michail Antonio,West Ham United,78,"RM, ST"
Pascal Groß,Brighton & Hove Albion,78,"CM, CAM, RW"
Johann  Berg Guðmunds­son,Burnley,78,"RM, LM"
Daniel Ginczek,VfL Wolfsburg,78,"ST, RW"
Steve Cook,Bournemouth,78,CB
Jaume Vicent Costa Jordá,Valencia CF,78,LB
Roberto Soriano,Bologna,78,"CAM, CM, LM"
Gary Alexis Medel Soto,Beşiktaş JK,78,"CDM, CB"
Daniel Didavi,VfB Stuttgart,78,"CAM, CM"
Hugo Mallo Novegil,RC Celta,78,RB
Andros Townsend,Crystal Palace,78,"RM, ST, RW"
Tom Cairney,Fulham,78,"CAM, CM"
Alfreð Finnbogason,FC Augsburg,78,ST
Marcelo Nicolás Lodeiro Benítez,Seattle Sounders FC,78,"CAM, RM, CF"
Grzegorz Krychowiak,Lokomotiv Moscow,78,"CDM, CM"
Benjamin Stambouli,FC Schalke 04,78,"CB, CDM"
Kévin Malcuit,Napoli,78,"RB, RM"
Manuel Agudo Durán,Sevilla FC,78,"LM, LW"
Sebastian Rode,Eintracht Frankfurt,78,"CDM, CM"
Agustín Marchesín,FC Porto,78,GK
Gastón Exequiel Ramírez Pereyra,Sampdoria,78,CAM
Faustino Marcos Alberto Rojo,Manchester United,78,CB
Edinaldo Gomes Pereira,RCD Espanyol,78,CB
Jeffrey Gouweleeuw,FC Augsburg,78,CB
Gregoire Defrel,Roma,78,"ST, RW"
Álvaro González Soberón,Olympique de Marseille,78,CB
André Martín Carrillo Díaz,Al Hilal,78,RM
Santiago Damián García Correa,Godoy Cruz,78,ST
Jorge Djaniny  Tavares Semedo,Al Ahli,78,"ST, RM"
Zouhair Feddal,Real Betis,78,CB
Leonardo Pavoletti,Cagliari,78,ST
Robin Olsen,Roma,78,GK
Guido Pizarro,Tigres U.A.N.L.,78,"CDM, CM"
Marten de Roon,Atalanta,78,"CM, CDM"
酒井 宏樹,Olympique de Marseille,78,"RB, LB"
Guélor Kanga,Sparta Praha,78,"CAM, CM"
Frank Yusty Fabra Palacios,Boca Juniors,78,LB
Germán Ezequiel Cano,Independiente Medellín,78,"ST, CAM"
Carlos Roberto Izquierdoz,Boca Juniors,78,CB
Alejandro Donatti,Racing Club,78,CB
Ignacio Fernández,River Plate,78,"CM, CAM"
Nery Domínguez,Racing Club,78,"CDM, CB"
Marcelo Augusto Ferreira Teixeira,Sivasspor,78,"RB, LB"
Jean Michaël Seri,Galatasaray SK,78,"CM, CDM"
Rodrigo Andrés Battaglia,Sporting CP,78,"CM, CDM"
Gabriel Arias,Racing Club,78,GK
Omar Al Soma,Al Ahli,78,ST
Martín Campaña,Independiente,78,GK
Ronaldo Diego Esler Domingues,Atlético Mineiro,78,"LB, LM"
Claudio Nuno Coíntra Calegari,Internacional,78,"CAM, CF"
Everton Jorge Simão Resende,Grêmio,78,"RB, RM, CM"
Sidney Adrián Pessoa Vidigal,Internacional,78,"CDM, CM"
Aluísio Chaves Ribeiro Moraes Júnior,Shakhtar Donetsk,78,ST
Edgar Manuel Guichón,Uruguay,78,"LB, LM"
Giovanni Luis Quintana,Uruguay,78,"RB, RM"
Federico Luis Contedo,Uruguay,78,"CAM, CF"
Dayotchanculle Upamecano,RB Leipzig,77,CB
Emil Audero,Sampdoria,77,GK
Davide Calabria,Milan,77,RB
Exequiel Palacios,River Plate,77,"CM, RM, CAM"
Marko Grujić,Hertha BSC,77,"CDM, CM"
Patrick Cutrone,Wolverhampton Wanderers,77,ST
David Brooks,Bournemouth,77,"RM, CAM"
Matías Vargas,RCD Espanyol,77,"LW, CAM, LM"
Brais Méndez Portela,RC Celta,77,"RM, CAM"
Luiz Felipe Ramos Marchi,Lazio,77,CB
Youcef Attal,OGC Nice,77,"RB, RWB, RM"
Jack Grealish,Aston Villa,77,"CAM, CM"
Anton Miranchuk,Lokomotiv Moscow,77,"CAM, RM"
Jorge Meré Pérez,1. FC Köln,77,CB
Nordi Mukiele,RB Leipzig,77,"CB, RB"
Christopher Nkunku,RB Leipzig,77,"CM, LW, RW"
