Name,club,overall,player_positions
Claudio Ariel Yacob,West Bromwich Albion,80,"CDM, CM"
Diego Perotti,Roma,80,"CF, LW"
Ibrahima Traoré,Borussia Mönchengladbach,80,"RM, LM"
Lucas David Pratto,Argentina,80,ST
Nikola Kalinić,Fiorentina,80,ST
Christian Fernando Noboa Tello,FC Rostov,80,"CM, CDM"
Marlos Romero Bonfim,Shakhtar Donetsk,80,"CAM, RW"
Marcel Schmelzer,Borussia Dortmund,80,LB
Marwin Hitz,FC Augsburg,80,GK
Xabier Etxeita Gorritxategi,Athletic Club de Bilbao,80,CB
Norberto Murara Neto,Juventus,80,GK
Adrián San Miguel del Castillo,West Ham United,80,GK
Pedro Pablo Hernández,RC Celta,80,"CM, CAM"
Josip Iličić,Fiorentina,80,"CF, CAM"
Alen Halilović,Hamburger SV,79,"CAM, RM"
Julian Brandt,Bayer 04 Leverkusen,79,"LM, RM, CAM"
Jonathan Tah,Bayer 04 Leverkusen,79,CB
Ángel Correa,Atlético Madrid,79,"ST, CAM, CF"
Mahmoud Dahoud,Borussia Mönchengladbach,79,CM
Leroy Sané,Manchester City,79,"RM, LM, ST"
Héctor Bellerín Moruno,Arsenal,79,RB
Fábio Henrique Tavares,AS Monaco,79,"CDM, RB"
João Pedro Cavaco Cancelo,Valencia CF,79,"RB, RW"
Daniele Rugani,Juventus,79,CB
Vincent Koziello,OGC Nice,79,"CM, CDM"
Alex Oxlade-Chamberlain,Arsenal,79,"RM, RW"
Arkadiusz Milik,Napoli,79,ST
Jetro Willems,PSV,79,LB
Luciano Vietto,Sevilla FC,79,ST
Óliver Torres Muñoz,FC Porto,79,"CM, RM, LM"
Frederico R. de Paula Santos,Shakhtar Donetsk,79,"CM, CDM, CAM"
Leon Goretzka,FC Schalke 04,79,"CM, RM, CDM"
Julian Weigl,Borussia Dortmund,79,"CDM, CM"
Danilo Barbosa da Silva,SL Benfica,79,"CM, CDM"
Manuel Lanzini,West Ham United,79,"CAM, LM"
Aleksandar Dragović,Bayer 04 Leverkusen,79,CB
Sergio Roberto Carnicer,FC Barcelona,79,"CM, RB, CDM"
Sergi Darder Moll,Olympique Lyonnais,79,CM
John Anthony Brooks,Hertha BSC,79,CB
Daniele Baselli,Torino,79,"CM, CDM"
Mateo Kovačić,Real Madrid,79,CM
Sadio Mané,Liverpool,79,"RM, CAM, ST, LM"
Rúben Afonso Borges Semedo,Sporting CP,79,CB
Gökhan Töre,West Ham United,79,"RM, LM"
Gilbert Gianelli Imbula Wanga,Stoke City,79,"CM, CDM"
Mathew Ryan,Valencia CF,79,GK
Lucas Digne,FC Barcelona,79,LB
Benjamin Lecomte,FC Lorient,79,GK
Djibril Sidibé,AS Monaco,79,"LB, RB"
Felipe  Anderson Pereira Gomes,Lazio,79,"LW, RW, CAM"
Johannes Geis,FC Schalke 04,79,"CDM, CM"
Jannik Vestergaard,Borussia Mönchengladbach,79,CB
Virgil van Dijk,Southampton,79,CB
Thorgan Hazard,Borussia Mönchengladbach,79,"CAM, RM, ST, LM"
Bernard  Anício Caldeira Duarte,Shakhtar Donetsk,79,"CAM, LW"
Leonardo Carrilho Baptistão,RCD Espanyol,79,ST
Maximilian Arnold,VfL Wolfsburg,79,"CM, CAM, CDM"
Kevin Wimmer,Tottenham Hotspur,79,CB
Juan Fernando Quintero,FC Porto,79,CAM
Kyriakos Papadopoulos,RB Leipzig,79,CB
Sergio Canales Madrazo,Real Sociedad,79,"CAM, LM, LW"
Phil Jones,Manchester United,79,CB
Bruno González Cabrera,Real Betis,79,CB
Gabriel Armando de Abreu,Arsenal,79,CB
Šime Vrsaljko,Atlético Madrid,79,RB
Juan Bernat Velasco,FC Bayern München,79,"LB, LM"
Elseid Hysaj,Napoli,79,"RB, LB"
Marcelo Brozović,Inter,79,"CM, CAM"
Jean Michaël Seri,OGC Nice,79,"CM, CAM"
Yann Gérard M'Vila,Rubin Kazan,79,"CDM, CM"
Yunus Mallı,1. FSV Mainz 05,79,"CAM, CF, CM"
Roberto Soriano,Villarreal CF,79,"CM, CAM, RM, LM"
Martín Montoya Torralbo,Valencia CF,79,"RB, LB"
Wahbi Khazri,Sunderland,79,"LM, CAM, RM"
Sebastián Coates Nión,Sporting CP,79,CB
Wilfried Zaha,Crystal Palace,79,"RM, RW"
Vladimír Darida,Hertha BSC,79,"CM, CDM, CAM"
Faouzi Ghoulam,Napoli,79,LB
Raúl Alonso Jiménez Rodríguez,SL Benfica,79,ST
Denis Cheryshev,Villarreal CF,79,LM
Stanislav Kritsyuk,FC Krasnodar,79,GK
Mario  Barwuah Balotelli,OGC Nice,79,ST
Fyodor Smolov,FC Krasnodar,79,"ST, LW"
Ryad Boudebouz,Montpellier HSC,79,"CAM, CM"
Alfred John Momar N'Diaye,Villarreal CF,79,"CDM, CM, CB"
Luuk de Jong,PSV,79,ST
Tony Jantschke,Borussia Mönchengladbach,79,"CB, RB"
Asier Illarramendi Andonegi,Real Sociedad,79,"CM, CDM"
Younès Belhanda,OGC Nice,79,"CAM, CM, LM"
Lorenzo Tonelli,Napoli,79,CB
Valère Germain,AS Monaco,79,ST
清武 弘嗣,Sevilla FC,79,"CAM, LM, ST"
André Hahn,Borussia Mönchengladbach,79,"ST, RM"
Lisandro López,SL Benfica,79,CB
Ryan Bertrand,Southampton,79,LB
Giovani dos Santos Ramírez,LA Galaxy,79,"ST, RM, CAM"
David Ospina Ramírez,Arsenal,79,GK
Wojciech  Szczęsny,Roma,79,GK
Volkan Babacan,Medipol Başakşehir FK,79,GK
Julian Baumgartlinger,Bayer 04 Leverkusen,79,CDM
Eduardo Antonio Salvio,SL Benfica,79,RM
Charles Mariano Aránguiz Sandoval,Bayer 04 Leverkusen,79,"CM, CDM"
Milan Badelj,Fiorentina,79,"CDM, CM"
Samuel García Sánchez,Rubin Kazan,79,"RM, ST"
Roque Mesa Quevedo,UD Las Palmas,79,"CDM, CM"
Edin Višća,Medipol Başakşehir FK,79,RM
Taras Stepanenko,Shakhtar Donetsk,79,CDM
Andreas Samaris,SL Benfica,79,CDM
Eliseu Pereira dos Santos,SL Benfica,79,LB
Ricardo Alberto Silveira de Carvalho,Portugal,79,CB
Claudio Miguel Pizarro Bossio,SV Werder Bremen,79,"ST, CAM"
Mathieu Bodmer,OGC Nice,79,"CDM, CB, CAM"
Maxwell Scherrer Cabelino Andrade,Paris Saint-Germain,79,LB
Zoran Tošić,PFC CSKA Moscow,79,RM
Gorka Iraizoz Moreno,Athletic Club de Bilbao,79,GK
Diego Orlando Benaglio,VfL Wolfsburg,79,GK
Kolo Habib Touré,Celtic,79,CB
Alexander Meier,Eintracht Frankfurt,79,"ST, CF, CAM"
Burak Yılmaz,Turkey,79,ST
Martín Gastón Demichelis,RCD Espanyol,79,CB
Felipe Melo de Carvalho,Inter,79,"CDM, CM"
Wes Morgan,Leicester City,79,CB
Bruno Eduardo Regufe Alves,Cagliari,79,CB
Andrés Nicolás D'Alessandro,River Plate,79,"CAM, RM"
Ragnar Klavan,Liverpool,79,CB
Emir Spahić,Hamburger SV,79,CB
Gökhan Gönül,Beşiktaş JK,79,RB
Oscar Wendt,Borussia Mönchengladbach,79,"LB, LM"
Javier Fuego Martínez,RCD Espanyol,79,"CDM, CM, CB"
Aleksandr Samedov,Lokomotiv Moscow,79,"RM, CAM"
Igor Denisov,Lokomotiv Moscow,79,CDM
Vasiliy Berezutskiy,PFC CSKA Moscow,79,CB
Christophe Jallet,Olympique Lyonnais,79,RB
Ashley Young,Manchester United,79,"LM, RB"
Rodrigo Sebastián Palacio,Inter,79,ST
Vitorino Hilton da Silva,Montpellier HSC,79,CB
Yoann  Gourcuff,Stade Rennais FC,79,"CAM, CM, LW"
Clint Dempsey,Seattle Sounders FC,79,"CAM, ST"
Scott Dann,Crystal Palace,79,CB
Manuel Henrique Tavares Fernandes,Lokomotiv Moscow,79,"CAM, CDM, CM"
Ibrahim Afellay,Stoke City,79,"CAM, CM, LM, CDM"
Roberto Trashorras Gayoso,Rayo Vallecano,79,"CM, CDM, CAM"
Jérémy Ménez,FC Girondins de Bordeaux,79,"ST, LW, CF"
Francisco Javier  García Fernández,Zenit St. Petersburg,79,CDM
Imanol Agirretxe Arruti,Real Sociedad,79,ST
Fernando Javier Llorente Torres,Swansea City,79,ST
Giuseppe Rossi,RC Celta,79,ST
Nicolas Lombaerts,Zenit St. Petersburg,79,CB
Jakub Błaszczykowski,VfL Wolfsburg,79,RM
Ştefan Daniel Radu,Lazio,79,"LB, CB"
Danilo Larangeira,Udinese,79,CB
Kenneth Vermeer,Feyenoord,79,GK
Renato  Soares de Oliveira Augusto,Brazil,79,"CAM, CM"
Jonny Evans,West Bromwich Albion,79,"CB, LB"
Tim Krul,Ajax,79,GK
Steven Defour,Burnley,79,CM
Mario Suárez Mata,Valencia CF,79,"CM, CDM"
Diego Hernán Váleri,Portland Timbers,79,"CAM, CM"
Domenico Criscito,Zenit St. Petersburg,79,LB
Sergio Germán Romero,Manchester United,79,GK
Zlatko Junuzović,SV Werder Bremen,79,"CM, CAM, LM"
Iván Marcano Sierra,FC Porto,79,CB
Kevin-Prince Boateng,UD Las Palmas,79,"CAM, CDM, CM"
Matías Ariel Fernández Fernández,Milan,79,"CAM, CM, CF"
Sven Kums,Udinese,79,"CM, CDM"
Ignacio Piatti,Montreal Impact,79,"LM, CAM, CF"
Pontus Wernbloom,PFC CSKA Moscow,79,CDM
Fabian Johnson,Borussia Mönchengladbach,79,"LM, RB"
Mathieu Valbuena,Olympique Lyonnais,79,"RW, LW"
Dieumerci Mbokani Bezua,Hull City,79,ST
Weligton Róbson Pena de Oliveira,Málaga CF,79,CB
Francisco Casilla Cortés,Real Madrid,79,GK
Miguel Luís Pinto Veloso,Genoa,79,"CDM, CM"
Jeremain Lens,Fenerbahçe SK,79,"RM, CAM"
Pedro Mosquera Parada,Deportivo de La Coruña,79,"CM, CDM"
Luiz Adriano de Souza da Silva,Milan,79,ST
Balázs Dzsudzsák,Hungary,79,"LM, RM"
Max Gradel,Bournemouth,79,"LW, RW, ST"
Nordin Amrabat,Watford,79,"CAM, RM, ST, LM"
Fernando Francisco Reges,Manchester City,79,"CDM, CM"
Mariano Ferreira Filho,Sevilla FC,79,"RB, RM"
Aleksandar Kolarov,Manchester City,79,LB
Ivelin Popov,Spartak Moscow,79,"CAM, LM"
Jefferson Antonio Montero Vite,Swansea City,79,"LM, LW"
Artem Dzyuba,Zenit St. Petersburg,79,ST
Pavel Mamaev,FC Krasnodar,79,"RW, CM, LW"
Elias Mendes Trindade,Sporting CP,79,"CDM, CM"
Seydou Doumbia,FC Basel 1893,79,ST
Mikel Balenziaga Oruesagasti,Athletic Club de Bilbao,79,LB
Osvaldo Alonso Moreno,Seattle Sounders FC,79,"CDM, CM"
Ludovic Lamine Sané,SV Werder Bremen,79,"CB, CDM"
Holger Badstuber,FC Bayern München,79,"CB, LB"
Jaume Vicent Costa Jordá,Villarreal CF,79,"LB, LM"
Carlos Gilberto do Nascimento Silva,Brazil,79,CB
Teófilo Gutiérrez,Rosario Central,79,ST
Daniel Caligiuri,VfL Wolfsburg,79,"LM, RM"
Tomás Pina Isla,Club Brugge KV,79,CM
Dušan Tadić,Southampton,79,"LM, RM"
Federico Fernández,Swansea City,79,CB
João Natailton Ramos dos Santos,FC Krasnodar,79,"LM, RM, LW, LB"
Carlos Andrés Sánchez Arcosa,Monterrey,79,"RM, CAM"
Renato Júnior Luz Sanches,FC Bayern München,78,CM
John Stones,Manchester City,78,CB
Antonio Sanabria,Real Betis,78,"ST, LM"
Joshua Kimmich,FC Bayern München,78,"CM, CB, CDM, RB"
Gabriel Barbosa Almeida,Inter,78,"ST, RW"
Thomas Lemar,AS Monaco,78,"RM, CAM, LM"
Andreas Christensen,Borussia Mönchengladbach,78,CB
Eric Dier,Tottenham Hotspur,78,CDM
Ederson Santana de Moraes,SL Benfica,78,GK
Alessio Romagnoli,Milan,78,CB
Diego Javier Llorente Ríos,Málaga CF,78,"CB, CDM, RB"
Keita Baldé Diao,Lazio,78,"LW, RW, ST"
Gonzalo Escalante,SD Eibar,78,"CDM, CM"
Corentin Tolisso,Olympique Lyonnais,78,"CM, CDM"
Victor Nilsson Lindelöf,SL Benfica,78,CB
M'Baye Babacar Niang,Milan,78,"ST, LW"
Abdul Rahman Baba,FC Schalke 04,78,"LB, LM"
Adrien Rabiot,Paris Saint-Germain,78,"CM, CDM"
Ricardo D. Barbosa Pereira,OGC Nice,78,"RB, LB"
Divock Origi,Liverpool,78,"ST, LW, RW"
Wendell Nascimento Borges,Bayer 04 Leverkusen,78,LB
Sebastián Cristóforo,Fiorentina,78,CDM
Vincent Janssen,Tottenham Hotspur,78,ST
Gelson Dany Batalha Martins,Sporting CP,78,RM
Diego Antonio Reyes Rosales,RCD Espanyol,78,"CB, CDM"
Willian José da Silva,Real Sociedad,78,"ST, CF, CAM"
Nampalys Mendy,Leicester City,78,CDM
Ahmed Musa,Leicester City,78,"ST, LM"
Fernando Lucas Martins,Spartak Moscow,78,"CDM, CM"
Joel Nathaniel Campbell Samuels,Sporting CP,78,"RM, LM, CAM"
Abdoulaye Doucouré,Watford,78,"CM, CAM"
Morgan Sanson,Montpellier HSC,78,"CM, CDM, CAM, LM"
Federico Bernardeschi,Fiorentina,78,"RM, LM"
Georges-Kévin Nkoudou,Tottenham Hotspur,78,LM
Nemanja Radoja,RC Celta,78,"CDM, CM"
Iker Muniain Goñi,Athletic Club de Bilbao,78,"LW, CAM"
Davy Pröpper,PSV,78,CM
Vincent Paté Aboubakar,Beşiktaş JK,78,ST
Dennis Praet,Sampdoria,78,"RM, CAM, LM"
Aïssa Mandi,Real Betis,78,"CB, RB"
Lazar  Marković,Sporting CP,78,"RM, RB"
Diego Rolán,FC Girondins de Bordeaux,78,"ST, RM"
Victor Wanyama,Tottenham Hotspur,78,"CDM, CM"
Koen Casteels,VfL Wolfsburg,78,GK
Cenk Tosun,Beşiktaş JK,78,ST
Pablo Sarabia García,Sevilla FC,78,"LM, CAM, RM"
Bruno Martins Indi,Stoke City,78,CB
손흥민 孙兴慜,Tottenham Hotspur,78,"LM, RM"
Cédric Ricardo Alves Soares,Southampton,78,"RB, RWB"
Gastón Exequiel Ramírez Pereyra,Middlesbrough,78,"CAM, RM"
José Luis García del Pozo,Málaga CF,78,"CM, CDM"
Konstantinos Fortounis,Olympiacos CFP,78,"CAM, CM, LW"
Ben Davies,Tottenham Hotspur,78,LB
Jozabed Sánchez Ruiz,Fulham,78,"CAM, CM, CDM"
Paulo André Rodrigues Oliveira,Sporting CP,78,CB
Henri Saivet,AS Saint-Étienne,78,"CM, CDM, ST"
Lewis Harry Holtby,Hamburger SV,78,CM
Adem Ljajić,Torino,78,"LW, CAM"
Tolgay Ali Arslan,Beşiktaş JK,78,"CM, CDM, CAM"
Nemanja Gudelj,Ajax,78,"CDM, CM"
Martin Braithwaite,Toulouse Football Club,78,ST
Mattia Destro,Bologna,78,ST
Andros Townsend,Crystal Palace,78,"RM, LM"
Rodrigo Moreno Machado,Valencia CF,78,"RW, ST, LW"
Jordy Clasie,Southampton,78,CDM
Cristian Tello Herrera,Fiorentina,78,"RW, RM"
Nicola Sansone,Villarreal CF,78,"LW, RW, ST"
Christoph Kramer,Borussia Mönchengladbach,78,"CDM, CM"
Mário Rui Silva Duarte,Roma,78,LB
Marten de Roon,Middlesbrough,78,"CDM, CM"
Duván Zapata,Udinese,78,ST
Jonathan Rodríguez Menéndez,Málaga CF,78,LM
Jack Cork,Swansea City,78,"CDM, CM"
Fabian Delph,Manchester City,78,CM
Bernardo José Espinosa Zúñiga,Middlesbrough,78,CB
Alberto Paloschi,Atalanta,78,ST
Carlos Augusto Zambrano Ochandarte,Rubin Kazan,78,CB
Omar El Kaddouri,Napoli,78,"CM, CAM"
Sebastian Rudy,TSG 1899 Hoffenheim,78,"CM, CDM, RM, RB"
Rafael Pereira da Silva,Olympique Lyonnais,78,"RB, LB"
Lukáš Hrádecký,Eintracht Frankfurt,78,GK
Andreu Fontàs Prat,RC Celta,78,CB
석현준 玄铉俊,Trabzonspor,78,ST
José Ignacio Fernández Iglesias,Real Madrid,78,"CB, RB, LB"
Agustín Marchesín,Santos Laguna,78,GK
Faustino Marcos Alberto Rojo,Manchester United,78,"LB, CB"
Salif Sané,Hannover 96,78,"CDM, CB"
Yuriy Lodygin,Zenit St. Petersburg,78,GK
Petros Matheus dos Santos Araujo,Real Betis,78,"CDM, CAM, CM, LM"
Paul Baysse,OGC Nice,78,"CB, RB"
기성용 寄诚庸,Swansea City,78,"CM, CDM"
구자철 具滋哲,FC Augsburg,78,"CAM, LM, RM"
Håvard Nordtveit,West Ham United,78,"CDM, CB, RB"
Benjamin Moukandjo Bilé,FC Lorient,78,"ST, RM"
Odion Jude Ighalo,Watford,78,ST
Bas Dost,Sporting CP,78,ST
Jonathas de Jesus Maurício,Rubin Kazan,78,ST
Mehmet Ekici,Trabzonspor,78,"CAM, CM, CDM"
Iago Falqué Silva,Torino,78,"RW, LW"
Sandro Ranieri Guimarães Cordeiro,Queens Park Rangers,78,"CDM, CM"
Charlie Austin,Southampton,78,ST
Edson Andre Sitoe,Stade Rennais FC,78,CB
Papiss Mison Djilobodji,Sunderland,78,CB
Marco Höger,1. FC Köln,78,"CM, CDM"
Philipp Wollscheid,VfL Wolfsburg,78,CB
Marcelo dos Santos Ferreira,Rio Ave FC,78,CB
Luis Hernández Rodríguez,Leicester City,78,"CB, RB"
Felipe Augusto de Almeida Monteiro,FC Porto,78,CB
Omar Al Soma,Al Ahli,78,ST
Roman Weidenfeller,Borussia Dortmund,78,GK
Morgan De Sanctis,AS Monaco,78,GK
Alessandro Gamberini,Chievo Verona,78,CB
Frank  Lampard,New York City FC,78,"CM, CDM, CAM"
Antonio Cassano,Sampdoria,78,CF
César González Navas,FC Rostov,78,CB
Joaquín Sánchez Rodríguez,Real Betis,78,"RM, RW"
Christopher Veijeany Samba,Panathinaikos FC,78,CB
Ludovic Butelle,Club Brugge KV,78,GK
Nigel de Jong,Galatasaray SK,78,"CDM, CM"
Alberto Aquilani,Pescara,78,CM
Jaime Andrés Valdés Zapata,Colo-Colo,78,CM
José Antonio Reyes Calderón,RCD Espanyol,78,"RW, LW, RM, LM"
Heurelho da Silva Gomes,Watford,78,GK
Stefan Kießling,Bayer 04 Leverkusen,78,ST
Vágner Silva de Souza,Alanyaspor,78,ST
Esteban Matías Cambiasso Delau,Olympiacos CFP,78,"CM, CDM"
Maximiliano Gastón López,Torino,78,ST
Wilfredo Daniel Caballero,Manchester City,78,GK
Boštjan Cesar,Chievo Verona,78,CB
Lisandro López,Racing Club,78,ST
Marcelo Barovero,Club Necaxa,78,GK
Agustín Ignacio Orión,Racing Club,78,GK
Fernando Daniel Belluschi,San Lorenzo de Almagro,78,"CAM, CM"
Xabier Prieto Argarate,Real Sociedad,78,"RM, CAM, CM, RW"
Iván Cuéllar Sacristán,Real Sporting de Gijón,78,GK
Žydrūnas Karčemarskas,Osmanlıspor,78,GK
Ânderson Luís da Silva,SL Benfica,78,CB
Paul Verhaegh,FC Augsburg,78,RB
Aaron  Lennon,Everton,78,RM
Mark Noble,West Ham United,78,"CM, CDM"
Renato Civelli,LOSC Lille,78,CB
Per Ciljan Skjelbred,Hertha BSC,78,"CDM, CM"
Laurent Ciman,Montreal Impact,78,CB
Christian Gentner,VfB Stuttgart,78,"CM, CDM"
Bafétimbi Gomis,Olympique de Marseille,78,ST
José Manuel Jurado Marín,RCD Espanyol,78,"LM, CAM"
Fabio Quagliarella,Sampdoria,78,ST
Riccardo Montolivo,Milan,78,"CDM, CM"
Jesús Gámez Duarte,Newcastle United,78,RB
Vedad Ibišević,Hertha BSC,78,ST
Oleksandr Kucher,Shakhtar Donetsk,78,CB
Andrea Raggi,AS Monaco,78,"CB, RB"
Geoffrey Jourdren,Montpellier HSC,78,GK
Charles Dias De Oliveira,Málaga CF,78,ST
Adriano Correia Claro,Beşiktaş JK,78,"LB, RB, CB"
John Michael Nchekwube Obinna,Chelsea,78,CDM
Cyril Théréau,Udinese,78,ST
Eugen Polański,TSG 1899 Hoffenheim,78,"CDM, CM"
Gabriel Alejandro Paletta,Milan,78,CB
Marco Gastón Rubén Rodríguez,Rosario Central,78,ST
Alan Kasaev,Lokomotiv Moscow,78,"LM, CAM"
Roman Shishkin,Lokomotiv Moscow,78,"RB, CDM"
Vitaliy Denisov,Lokomotiv Moscow,78,LB
Rasmus Elm,Kalmar FF,78,CM
Ignazio Abate,Milan,78,RB
Salvatore Bocchetti,Spartak Moscow,78,CB
Ron Vlaar,AZ Alkmaar,78,CB
Márcio Rafael Ferreira de Souza,FC Bayern München,78,"RB, CB"
Rémy Riou,FC Nantes,78,GK
Lee  Cattermole,Sunderland,78,"CDM, CM"
Cheik Ismaël Tioté,Newcastle United,78,"CDM, CM"
Moussa Sow,Fenerbahçe SK,78,"LM, ST"
Fraser Forster,Southampton,78,GK
David Zurutuza Veillet,Real Sociedad,78,"CM, CAM, LW"
Javier Varas Herrera,UD Las Palmas,78,GK
Marco Andreolli,Inter,78,CB
Luca Antonelli,Milan,78,"LB, LM"
Guilherme Magdalena Siqueira,Valencia CF,78,LB
Simon Mignolet,Liverpool,78,GK
Felipe Salvador Caicedo Corozo,RCD Espanyol,78,ST
Valter Birsa,Chievo Verona,78,"CAM, RM, LM"
Gustavo Adrián Ramos Vásquez,Borussia Dortmund,78,ST
Nahuel Ignacio Guzmán,Tigres U.A.N.L.,78,GK
Marouane Fellaini-Bakkioui,Manchester United,78,"CM, CAM, CDM"
Alessandro Matri,Sassuolo,78,ST
Cristian Eduardo Zapata Valencia,Milan,78,CB
Etienne Capoue,Watford,78,"CDM, CM"
Papa Kouli Diop,RCD Espanyol,78,CDM
Charles Kaboré,FC Krasnodar,78,"CDM, CM"
Dejan Damjanović,FC Seoul,78,ST
Guilherme Alvim Marinato,Lokomotiv Moscow,78,GK
Marek Suchý,FC Basel 1893,78,CB
Andy Carroll,West Ham United,78,ST
Raúl Bobadilla,FC Augsburg,78,"ST, RM"
Neven Subotić,Borussia Dortmund,78,CB
Sebastian Langkamp,Hertha BSC,78,CB
Jean-Eric Maxim Choupo-Moting,FC Schalke 04,78,"LM, ST, RM"
Pablo Daniel Piatti,RCD Espanyol,78,"LM, LW"
Gregory van der Wiel,Fenerbahçe SK,78,RB
Mehdi Carcela-González,Granada CF,78,"LM, RM, LW"
Christian Träsch,VfL Wolfsburg,78,"RB, CDM"
Mame Biram Diouf,Stoke City,78,"ST, RM, LM"
Maurício dos Santos Nascimento,Spartak Moscow,78,CB
Juan Francisco Moreno Fuertes,Deportivo de La Coruña,78,"RB, RM"
Cheick Tidiane Diabaté,Osmanlıspor,78,ST
Senad Lulić,Lazio,78,"LB, CM, LM"
Thomas Heurtaux,Udinese,78,CB
Hugo Miguel Almeida Costa Lopes,Akhisar Belediyespor,78,RB
Volkan Şen,Fenerbahçe SK,78,"RM, LM"
Yannick Bolasie Yala,Everton,78,"LM, ST"
Markel Susaeta Laskurain,Athletic Club de Bilbao,78,"RW, LW"
Tom Cleverley,Everton,78,"CM, CDM, LM"
Alexandre Luiz Reame,FC Anzhi Makhachkala,78,CB
Juraj Kucka,Milan,78,"CM, CDM"
Allan Nyom,West Bromwich Albion,78,RB
Romain Hamouma,AS Saint-Étienne,78,"RM, RW, LW"
Emanuele Giaccherini,Napoli,78,"LW, CM"
Guram Kashia,Vitesse,78,CB
Hernán Arsenio Pérez González,RCD Espanyol,78,RM
Enzo Pérez,Valencia CF,78,"CM, CDM"
Marcelo Nicolás Lodeiro Benítez,Seattle Sounders FC,78,CAM
José Vicente Gómez Umpiérrez,UD Las Palmas,78,"CM, CDM, CAM"
Nacer Chadli,West Bromwich Albion,78,LM
Rodrigo Modesto da Silva Moledo,Panathinaikos FC,78,CB
Santiago Juan Gentiletti Selak,Genoa,78,CB
José Luis Morales Nogales,Levante UD,78,"LM, RM"
Sebastián Alberto Torrico,San Lorenzo de Almagro,78,GK
Aytaç Sulu,SV Darmstadt 98,78,CB
Denys Boyko,Málaga CF,78,GK
Ousmane Dembélé,Borussia Dortmund,77,"RM, LM, CAM"
Youri Tielemans,RSC Anderlecht,77,"CM, CAM"
Charly Musonda Junior,Real Betis,77,"LW, RW, CAM, LM"
Alejandro Grimaldo García,SL Benfica,77,LB
Iuri José  Picanço Medeiros,Boavista FC,77,"RM, LM"
Sergi Gómez Solà,RC Celta,77,CB
Andrea Belotti,Torino,77,ST
Javier Manquillo Gaitán,Sunderland,77,"RB, LB"
Yannick Gerhardt,VfL Wolfsburg,77,"CM, CDM, LM"
Riechedly Bazoer,Ajax,77,CM
Matías Kranevitter,Sevilla FC,77,"CDM, CM"
Daniel Ceballos Fernández,Real Betis,77,"CAM, CM, LM, RM"
Mikel Oyarzabal Ugarte,Real Sociedad,77,"LW, RW, ST"
Luis Alberto Romero Alconchel,Lazio,77,"CAM, ST, LM"
Dominique Heintz,1. FC Köln,77,CB
Alassane Pléa,OGC Nice,77,"ST, RM"
Chancel Mbemba,Newcastle United,77,CB
Marco Benassi,Torino,77,CM
Álvaro Medrán Just,Valencia CF,77,"CM, CDM, CAM"
Rúben Miguel Nunes Vezo,Granada CF,77,CB
Federico Nicolás Cartabia,Valencia CF,77,"RM, LM, CAM"
Jonjo Shelvey,Newcastle United,77,"CM, CDM"
Germán Alejandro Pezzella,Real Betis,77,CB
Andy Delort,Tigres U.A.N.L.,77,ST
Danny Ings,Liverpool,77,ST
Sergio Álvarez Díaz,Real Sporting de Gijón,77,"CDM, CM"
Marco van Ginkel,Chelsea,77,CM
Ladislav Krejčí,Bologna,77,"LM, LW"
Leonardo Bittencourt,1. FC Köln,77,"LM, RM"
Tetchi Jores Charlemagne Ulrich Okore,FC København,77,CB
Saido Berahino,West Bromwich Albion,77,ST
Rubén Pardo Gutiérrez,Real Sociedad,77,"CM, CDM"
Florian Thauvin,Olympique de Marseille,77,"RM, LM"
Amin Younes,Ajax,77,LW
Jesse Lingard,Manchester United,77,"RM, LM, CAM"
Gerard Moreno Balagueró,RCD Espanyol,77,"ST, CAM"
Jonathan Castro Otto,RC Celta,77,"LB, RB, CB"
Carles Gil Pareja,Deportivo de La Coruña,77,"RM, CAM"
Mario Lemina,Juventus,77,"CM, CDM"
Lucas Alario,River Plate,77,ST
Jemerson de Jesus Nascimento,AS Monaco,77,CB
Davide Zappacosta,Torino,77,"RWB, RB, RM"
Kenny Tete,Ajax,77,RB
Jonathan Calleri,West Ham United,77,ST
Florin Andone,Deportivo de La Coruña,77,ST
Juan Manuel Iturbe Arévalo,Roma,77,RW
Matz Sels,Newcastle United,77,GK
Stefano Sturaro,Juventus,77,"CM, CDM"
Jesús Joaquín Fernández Sáez,Milan,77,"RM, LM"
Terence Kongolo,Feyenoord,77,"LB, CB"
Antonio Rüdiger,Roma,77,CB
Alberto Moreno Pérez,Liverpool,77,LB
Sébastien Haller,FC Utrecht,77,ST
Jairo Samperio Bustara,1. FSV Mainz 05,77,"LM, RM"
Matthias Ginter,Borussia Dortmund,77,"RB, CB, CDM"
Jhon Córdoba,1. FSV Mainz 05,77,ST
Rachid Ghezzal,Olympique Lyonnais,77,"RW, LW"
Alex Nicolao Telles,FC Porto,77,LB
Rubén  Rochina Naixes,Rubin Kazan,77,"CAM, LM, RM"
Jan Kirchhoff,Sunderland,77,"CDM, CB"
宇佐美 貴史,FC Augsburg,77,"LM, ST, CAM"
Daniel Ginczek,VfB Stuttgart,77,ST
Maxime Le Marchand,OGC Nice,77,CB
Steven Caulker,Queens Park Rangers,77,CB
Ioannis Fetfatzidis,Al Ahli,77,"CAM, LM, RM"
Jordan Ayew,Aston Villa,77,"ST, LM, RM"
Stefan Bell,1. FSV Mainz 05,77,CB
